timestamp,symbol,bid,ask,last,volume,prevClose,change,high,low
21:39:59,NLY PRI,25.03,25.04,25.032,180740.0,25.01,0.0215,25.07,25.02
21:39:59,PMT PRB,23.46,23.58,23.52,13652.0,23.51,0.01,23.62,23.46
21:39:59,RIV PRA,22.81,23.03,22.81,6998.0,22.715,0.095,23.046,22.8
21:39:59,OCCIO,24.95,24.99,24.96,1821.0,24.962,-0.0024,25.14,24.95
21:39:59,OFSSH,22.5,23.9,23.29,1.0,23.65,0.0,0.0,0.0
21:39:59,PEB PRH,17.65,17.82,17.67,6602.0,17.61,0.06,17.81,17.597
21:39:59,OXLCI,25.15,25.28,25.15,21079.0,25.26,-0.11,25.33,25.15
21:39:59,PSEC PRA,17.29,18.29,17.29,6203.0,17.84,-0.55,17.94,17.29
21:39:59,OXLCN,24.17,24.38,24.18,3670.0,24.26,-0.08,24.4,24.16
21:39:59,PMT PRC,18.34,18.52,18.477,21561.0,18.5,-0.0232,18.75,18.36
21:39:59,RITM PRD,24.6,24.63,24.61,35600.0,24.67,-0.06,24.725,24.56
21:39:59,OXLCP,24.8,24.87,24.82,15675.0,24.9,-0.08,24.9,24.82
21:39:59,PRH,24.12,24.22,24.13,19736.0,24.16,-0.03,24.35,24.11
21:39:59,RWTN,24.68,24.73,24.74,3463.0,24.74,9.941e-05,24.89,24.74
21:39:59,PEB PRG,20.0,20.12,20.031,7678.0,20.24,-0.2089,20.4,19.99
21:39:59,REXR PRC,20.55,20.85,20.74,2448.0,20.538,0.2016,20.85,20.51
21:39:59,NEWTI,25.14,25.3,25.3,1908.0,25.135,0.165,25.2,25.17
21:39:59,PNFP PRA,24.93,25.0,25.0,5034.0,24.9,0.1,25.0,24.92
21:39:59,RWT PRA,24.82,24.96,24.878,10415.0,24.67,0.2084,24.91,24.75
21:39:59,ONBPP,25.0,25.01,25.01,5003.0,25.01,-0.0005994,25.17,25.0
21:39:59,PBI PRB,19.57,19.68,19.61,8578.0,19.7,-0.09,19.84,19.61
21:39:59,PMTU,25.28,25.38,25.28,2247.0,25.312,-0.032,25.325,25.27
21:39:59,NEWTH,25.07,25.19,25.189,1764.0,25.2,-0.0112,25.245,25.14
21:39:59,REXR PRB,21.43,21.61,21.52,3881.0,21.503,0.01719,21.61,21.33
21:39:59,OXSQZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21:39:59,RITM PRA,25.03,25.11,25.03,28860.0,25.27,-0.24,25.257,25.054
21:39:59,ONBPO,24.98,25.02,24.99,3332.0,25.03,-0.04,25.051,24.96
21:39:59,OPP PRB,18.16,18.7,18.16,5037.0,18.31,-0.1501,18.31,18.035
21:39:59,PRIF PRK,21.61,21.86,21.6,1011.0,21.87,-0.27,21.745,21.57
21:39:59,NHPAP,19.05,19.1,19.1,2841.0,19.16,-0.06,19.42,19.09
21:39:59,NREF PRA,24.16,24.35,24.34,1543.0,24.16,0.18,24.32,24.15
21:39:59,PRIF PRL,24.5,24.97,24.735,580.0,24.57,0.165,24.8,24.735
21:39:59,PDPA,24.93,25.17,25.12,1420.0,25.11,0.009999,25.15,25.05
21:39:59,NLY PRG,24.86,24.92,24.9,26239.0,24.87,0.03,24.98,24.89
21:39:59,NEWTG,25.0,25.05,25.05,4823.0,25.142,-0.0918,25.17,25.0
