timestamp,symbol,bid,ask,last,volume,prevClose,change,high,low
21:40:03,TWO PRB,24.05,24.22,24.05,8203.0,24.18,-0.13,24.24,24.05
21:40:03,TRTX PRC,18.75,18.85,18.8,8260.0,18.75,0.05,19.4,18.739
21:40:03,VLYPN,25.57,25.66,25.58,10731.0,25.615,-0.0351,25.79,25.57
21:40:03,SYF PRB,25.59,25.65,25.62,22848.0,25.62,-8.39e-07,25.725,25.58
21:40:03,SCE PRJ,23.58,23.63,23.605,32514.0,24.99,-1.385,25.01,25.0
21:40:03,SCE PRM,24.87,24.93,24.92,39377.0,24.82,0.1,24.95,24.86
21:40:03,SB PRD,26.5,26.6,26.577,4648.0,26.53,0.047,26.58,26.502
21:40:03,RZC,25.6,25.62,25.61,20003.0,25.61,-6.1e-07,25.68,25.54
21:40:03,TRINI,25.01,25.03,25.02,17056.0,24.99,0.03,25.14,24.96
21:40:03,TPGXL,23.8,24.02,23.85,14850.0,23.91,-0.06,24.06,23.74
21:40:03,VLYPO,24.9,24.99,24.93,26014.0,24.6,0.33,25.05,24.54
21:40:03,UMBFO,26.69,26.8,26.69,3036.0,26.9,-0.2099,27.08,26.8
21:40:03,WTFCN,26.33,26.38,26.33,2997.0,26.37,-0.04,26.5,26.37
21:40:03,SPMA,25.0,25.03,25.02,6062.0,25.19,-0.17,25.12,25.0
21:40:03,TRTN PRD,22.94,23.05,23.0,6396.0,23.24,-0.24,23.56,23.0
21:40:03,VNO PRM,16.26,16.4,16.39,14737.0,16.242,0.1481,16.63,16.3
21:40:03,SSSSL,25.0,25.1,25.05,878.0,24.995,0.055,25.1,25.05
21:40:03,SAJ,25.2,25.32,25.25,6.0,25.32,0.0,0.0,0.0
21:40:03,SCE PRG,18.52,18.68,18.52,18714.0,18.69,-0.17,18.94,18.52
21:40:03,TRTN PRA,25.6,25.77,25.6,2179.0,25.54,0.0599,25.78,25.54
21:40:03,SHO PRH,20.34,20.87,20.605,4440.0,20.62,-0.015,20.9,20.605
21:40:03,XOMAO,25.34,25.62,25.36,3434.0,25.48,-0.1196,25.48,25.3
21:40:03,SLG PRI,20.8,21.08,20.95,10457.0,21.38,-0.43,21.38,20.77
21:40:03,VOYA PRB,23.81,24.1,23.955,11176.0,23.91,0.045,24.078,23.76
21:40:03,UZD,20.38,20.49,20.435,4212.0,20.47,-0.035,20.85,20.38
21:40:03,TFC PRI,19.21,19.33,19.276,12387.0,19.21,0.0657,19.35,19.21
21:40:03,RWTP,24.47,24.5,24.48,3086.0,24.54,-0.06,24.512,24.475
21:40:03,TDS PRU,21.05,21.23,21.14,29086.0,21.556,-0.4159,21.8,21.1
21:40:03,SAZ,25.17,25.27,25.247,4962.0,25.17,0.0765,25.23,25.17
21:40:03,TWOD,25.4,25.48,25.401,6138.0,25.42,-0.0192,25.51,25.4
21:40:03,SB PRC,26.11,26.3,26.102,1619.0,26.16,-0.058,26.102,26.102
21:40:03,SHO PRI,18.97,19.25,19.1,34690.0,19.19,-0.09,19.15,18.96
21:40:03,WHFCL,25.13,25.24,25.13,2197.0,25.055,0.075,25.228,25.11
21:40:03,TRTN PRF,24.11,24.28,24.13,8485.0,24.11,0.02,24.41,24.12
21:40:03,SEAL PRA,25.68,25.86,25.71,2853.0,25.65,0.06,25.81,25.68
21:40:03,SCE PRL,18.14,18.3,18.23,17737.0,18.22,0.01,18.62,18.2
21:40:03,SCE PRN,23.81,24.0,23.92,12814.0,23.975,-0.055,24.18,23.83
21:40:03,SPME,25.06,25.79,25.56,1479.0,25.492,0.0679,25.79,25.4
21:40:03,RWTO,24.57,24.83,24.71,17622.0,24.84,-0.13,24.84,24.65
21:40:03,SAY,25.11,25.16,25.16,1081.0,25.08,0.0799,25.14,25.109
21:40:03,TWO PRA,24.3,24.39,24.39,4834.0,24.45,-0.06,24.45,24.27
21:40:03,TDS PRV,18.84,18.88,18.84,60896.0,19.235,-0.395,19.48,18.82
21:40:03,SCHW PRD,24.82,24.86,24.829,38747.0,24.86,-0.0315,24.95,24.8
21:40:03,TRTN PRB,25.06,25.1,25.06,3543.0,25.14,-0.08,25.22,25.06
21:40:03,VNO PRO,14.03,14.1,14.05,14480.0,14.202,-0.1519,14.37,14.04
21:40:03,SOJF,25.4,25.48,25.44,35362.0,25.45,-0.01,25.55,25.39
21:40:03,TWO PRC,24.34,24.41,24.34,21473.0,24.45,-0.11,24.45,24.05
21:40:03,UZF,18.08,18.27,18.26,7796.0,18.22,0.04,18.59,18.18
21:40:03,SCE PRK,0.0,0.0,26.38,243.0,24.99,1.39,0.0,0.0
21:40:03,VLYPP,24.75,24.89,24.76,2199.0,24.676,0.0836,24.9,24.71
21:40:03,UZE,18.04,18.2,18.12,6545.0,18.35,-0.23,18.33,18.21
21:40:03,SWKHL,25.21,25.26,25.26,1238.0,25.25,0.01,25.26,25.21
21:40:03,XOMAP,25.8,25.96,25.8,415.0,25.77,0.03,25.8,25.79
21:40:03,USB PRH,18.75,18.79,18.77,27100.0,18.85,-0.08,18.91,18.77
21:40:03,VNO PRL,16.6,16.63,16.62,18339.0,16.652,-0.0325,16.83,16.6
21:40:03,VNO PRN,16.21,16.38,16.21,4698.0,16.302,-0.09187,16.5,16.21
21:40:03,SEAL PRB,25.5,25.71,25.51,1699.0,25.63,-0.12,25.706,25.51
21:40:03,XFLT PRA,10.0,28.14,24.99,0.0,24.987,0.002699,0.0,0.0
21:40:03,WAL PRA,23.15,23.19,23.18,8191.0,23.15,0.03,23.3,23.15
