timestamp,symbol,bid,ask,last,volume,prevClose,change,high,low
03:58:38,FGN,0.0,0.0,25.62,0.0,25.62,0.0,0.0,0.0
03:58:38,ECCX,0.0,0.0,25.03,0.0,25.03,0.0,0.0,0.0
03:58:38,GDV PRH,0.0,0.0,22.73,0.0,22.73,0.0,0.0,0.0
03:58:38,DSX PRB,0.0,0.0,26.11,0.0,26.11,0.0,0.0,0.0
03:58:38,CMRE PRD,0.0,0.0,28.02,0.0,28.02,0.0,0.0,0.0
03:58:38,GAB PRH,0.0,0.0,20.98,0.0,20.98,0.0,0.0,0.0
03:58:38,DX PRC,0.0,0.0,25.66,0.0,25.66,0.0,0.0,0.0
03:58:38,EFC PRD,0.0,0.0,24.2,0.0,24.2,0.0,0.0,0.0
03:58:38,GRBK PRA,0.0,0.0,23.5,0.0,23.5,0.0,0.0,0.0
03:58:38,CMRE PRB,0.0,0.0,25.99,0.0,25.99,0.0,0.0,0.0
03:58:38,EFC PRC,0.0,0.0,25.23,0.0,25.23,0.0,0.0,0.0
03:58:38,CIO PRA,0.0,0.0,25.37,0.0,25.37,0.0,0.0,0.0
03:58:38,FLG PRA,0.0,0.0,22.5,0.0,22.5,0.0,0.0,0.0
03:58:38,CLDT PRA,0.0,0.0,20.34,0.0,20.34,0.0,0.0,0.0
03:58:38,GAB PRG,0.0,0.0,20.91,0.0,20.91,0.0,0.0,0.0
03:58:38,EFSCP,0.0,0.0,20.84,0.0,20.84,0.0,0.0,0.0
03:58:38,GOODN,0.0,0.0,22.9,0.0,22.9,0.0,0.0,0.0
03:58:38,CUBB,0.0,0.0,22.39,0.0,22.39,0.0,0.0,0.0
03:58:38,FITBI,0.0,0.0,25.71,0.0,25.71,0.0,0.0,0.0
03:58:38,EFC PRA,0.0,0.0,25.2,0.0,25.2,0.0,0.0,0.0
03:58:38,DUK PRA,0.0,0.0,25.01,0.0,25.01,0.0,0.0,0.0
03:58:38,EFC PRB,0.0,0.0,23.77,0.0,23.77,0.0,0.0,0.0
03:58:38,GGN PRB,0.0,0.0,20.859,0.0,20.859,0.0,0.0,0.0
03:58:38,CTO PRA,0.0,0.0,20.8,0.0,20.8,0.0,0.0,0.0
03:58:38,ECCC,0.0,0.0,24.59,0.0,24.59,0.0,0.0,0.0
03:58:38,FGBIP,0.0,0.0,16.988,0.0,16.988,0.0,0.0,0.0
03:58:38,GECCH,0.0,0.0,25.18,0.0,25.18,0.0,0.0,0.0
03:58:38,GNL PRD,0.0,0.0,24.65,0.0,24.65,0.0,0.0,0.0
03:58:38,CIMO,0.0,0.0,25.52,0.0,25.52,0.0,0.0,0.0
03:58:38,ECCU,0.0,0.0,25.16,0.0,25.16,0.0,0.0,0.0
03:58:38,DCOMG,0.0,0.0,26.36,0.0,26.36,0.0,0.0,0.0
03:58:38,GECCO,0.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0
03:58:38,GGT PRE,0.0,0.0,21.37,0.0,21.37,0.0,0.0,0.0
03:58:38,GNT PRA,0.0,0.0,21.16,0.0,21.16,0.0,0.0,0.0
03:58:38,CUBI PRF,24.99,25.0,24.99,9722.0,24.98,0.009899,25.0,24.99
03:58:38,ECF PRA,0.0,0.0,21.52,0.0,21.52,0.0,0.0,0.0
03:58:38,FITBP,0.0,0.0,24.48,0.0,24.48,0.0,0.0,0.0
03:58:38,GAM PRB,0.0,0.0,25.13,0.0,25.13,0.0,0.0,0.0
03:58:38,ETI PR,0.0,0.0,23.5,0.0,23.5,0.0,0.0,0.0
03:58:38,GOODO,0.0,0.0,20.75,0.0,20.75,0.0,0.0,0.0
03:58:38,CIM PRD,0.0,0.0,22.92,0.0,22.92,0.0,0.0,0.0
03:58:38,EICA,0.0,0.0,24.72,0.0,24.72,0.0,0.0,0.0
03:58:38,GMRE PRA,0.0,0.0,24.53,0.0,24.53,0.0,0.0,0.0
03:58:38,GGT PRG,0.0,0.0,21.44,0.0,21.44,0.0,0.0,0.0
03:58:38,FHN PRE,0.0,0.0,24.34,0.0,24.34,0.0,0.0,0.0
