timestamp,symbol,bid,ask,last,volume,prevClose,change,high,low
21:39:55,DSX PRB,27.04,27.1,27.07,696.0,26.94,0.13,26.82,26.82
21:39:55,ECC PRD,17.75,17.85,17.8,61481.0,18.06,-0.26,18.394,17.61
21:39:55,FGN,24.36,24.5,24.549,36207.0,24.19,0.359,24.58,24.04
21:39:55,ECCW,24.76,24.96,24.94,2312.0,24.818,0.1219,24.96,24.76
21:39:55,GNT PRA,21.14,21.49,21.214,661.0,21.3,-0.0857,21.214,21.2
21:39:55,ETI PR,23.6,23.75,23.67,52.0,23.65,0.0,0.0,0.0
21:39:55,EFC PRB,24.48,24.57,24.57,3442.0,24.5,0.07,24.59,24.411
21:39:55,CNOBP,24.5,24.51,24.5,11707.0,24.46,0.04,24.54,24.42
21:39:55,CTO PRA,20.42,20.57,20.47,3468.0,20.74,-0.27,20.65,20.403
21:39:55,CIM PRD,22.8,22.83,22.8,9406.0,23.0,-0.2,22.99,22.8
21:39:55,EFC PRC,25.8,25.99,25.8,1088.0,26.0,-0.2,26.0,25.8
21:39:55,GAM PRB,25.03,25.09,25.08,11263.0,24.99,0.09,25.09,24.945
21:39:55,GMRE PRA,24.5,27.8,24.63,1274.0,24.89,-0.26,24.75,24.63
21:39:55,GNL PRD,24.02,24.1,24.1,16604.0,24.21,-0.11,24.41,24.03
21:39:55,CMRE PRD,27.02,27.92,27.47,555.0,27.02,0.45,27.47,27.28
21:39:55,GDV PRH,22.7,23.11,22.645,3491.0,23.0,-0.3551,22.925,22.62
21:39:55,CIM PRB,22.96,23.01,22.99,34921.0,23.06,-0.07,23.126,22.96
21:39:55,DCOMG,26.0,26.25,26.125,2974.0,26.35,-0.225,26.31,26.125
21:39:55,EICA,24.8,24.84,24.82,6378.0,24.822,-0.0021,24.84,24.75
21:39:55,CMRE PRC,26.4,26.63,26.5,2917.0,26.6,-0.1,26.62,26.16
21:39:55,ECCX,24.53,24.9,24.89,543.0,24.482,0.408,24.88,24.88
21:39:55,FGBIP,17.71,17.75,17.74,1877.0,17.87,-0.1302,17.8,17.722
21:39:55,GGT PRG,21.28,21.56,21.42,140.0,21.455,-0.035,21.42,21.42
21:39:55,DX PRC,25.89,26.01,25.89,5976.0,25.89,0.0001006,26.1,25.89
21:39:55,GOODN,22.6,22.71,22.63,451.0,22.73,-0.1001,22.73,22.655
21:39:55,ECF PRA,21.41,21.89,21.74,33.0,21.645,0.0,0.0,0.0
21:39:55,EFC PRD,24.41,25.0,25.05,101.0,24.75,0.3,25.05,25.05
21:39:55,GAB PRK,20.85,21.18,20.92,110.0,21.01,-0.09,20.91,20.91
21:39:55,FGSN,20.26,20.36,20.27,53810.0,19.94,0.33,20.43,20.01
21:39:55,GDV PRK,18.11,18.2,18.13,984.0,18.09,0.04,18.24,18.06
21:39:55,CLDT PRA,20.05,20.15,20.09,4631.0,20.2,-0.11,20.25,20.1
21:39:55,GECCO,24.96,25.02,24.98,68.0,24.951,0.0,0.0,0.0
21:39:55,ENJ,20.42,21.0,20.79,0.0,20.79,0.0,0.0,0.0
21:39:55,GECCI,24.96,25.04,24.97,1530.0,24.96,0.01,25.04,24.97
21:39:55,GGT PRE,21.12,21.59,21.32,2.0,21.53,0.0,0.0,0.0
21:39:55,CUBB,22.02,22.35,22.35,22.0,22.3,0.0,0.0,0.0
21:39:55,GNL PRE,23.11,23.29,23.29,6989.0,23.17,0.12,23.48,23.2
21:39:55,FITBI,25.59,25.63,25.62,16114.0,25.57,0.05,25.71,25.58
21:39:55,CIMN,25.05,25.12,25.1,10783.0,25.12,-0.02,25.13,25.01
21:39:55,CMRE PRB,25.48,25.89,25.685,465.0,25.62,0.065,25.705,25.63
21:39:55,F PRD,22.37,22.44,22.37,23312.0,22.6,-0.23,22.664,22.35
21:39:55,DBRG PRH,17.03,17.17,17.1,5756.0,17.18,-0.08,17.29,17.09
