timestamp,symbol,bid,ask,last,volume,prevClose,change,high,low
23:00:58,MBINN,18.37,20.89,19.97,8628.0,19.92,0.05,20.25,19.61
23:00:58,ALL PRH,19.3,22.35,20.46,39335.0,20.32,0.14,20.7,20.39
23:00:58,MS PRO,16.71,17.76,17.4,44368.0,17.33,0.07,17.538,17.38
23:00:58,EMP,19.7,21.95,20.68,11750.0,20.66,0.02,20.78,20.66
23:00:58,KIM PRL,16.06,20.0,19.31,37112.0,19.06,0.2499,19.41,19.2
23:00:58,USB PRR,15.4,16.89,15.88,49228.0,15.84,0.04,16.01,15.85
23:00:58,COF PRN,15.25,16.95,16.13,24387.0,16.0,0.13,16.239,16.12
23:00:58,DLR PRL,19.46,20.82,19.65,13951.0,19.52,0.13,19.795,19.65
23:00:58,ASB PRE,20.25,21.45,20.64,2095.0,20.6,0.04,20.66,20.3
23:00:58,BAC PRN,20.01,21.71,20.53,61198.0,20.44,0.09,20.68,20.51
23:00:58,OZKAP,16.19,16.42,16.41,41109.0,16.28,0.13,16.42,16.3
23:00:58,BAC PRM,21.1,23.31,22.03,36192.0,21.9,0.13,22.125,21.958
23:00:58,AXS PRE,19.3,19.99,19.59,28530.0,19.52,0.07,19.89,19.59
23:00:58,MGRB,15.95,16.62,16.3,17401.0,16.13,0.17,16.91,16.28
23:00:58,WRB PRH,15.36,17.34,16.05,8845.0,16.01,0.04,16.45,15.83
23:00:58,SCHW PRJ,16.86,19.26,18.1,47134.0,18.04,0.06,18.299,18.09
23:00:58,TFC PRR,17.79,19.64,18.94,102085.0,18.68,0.26,19.05,18.83
23:00:58,SOJE,16.64,18.53,17.51,95845.0,17.35,0.16,17.63,17.46
23:00:58,PSA PRS,15.09,16.95,15.86,17844.0,15.83,0.03,16.0,15.86
23:00:58,DTW,19.71,22.05,20.78,15570.0,20.62,0.16,20.968,20.72
23:00:58,FHN PRF,17.14,18.92,17.67,8580.0,17.49,0.18,17.8,17.43
23:00:58,CGABL,16.64,17.69,17.46,11855.0,17.38,0.08,17.6,17.34
23:00:58,GPJA,21.03,23.14,22.3,20984.0,21.81,0.49,22.46,21.98
23:00:58,TBB,21.0,22.0,21.67,92579.0,21.5,0.17,21.83,21.66
23:00:58,AFGE,16.51,18.09,16.65,2974.0,16.51,0.14,16.825,16.61
23:00:58,F PRB,20.2,21.47,20.37,44234.0,20.19,0.18,20.45,20.33
23:00:58,PSA PRR,15.0,16.87,15.63,15940.0,15.5,0.13,15.86,15.54
23:00:58,MGR,7.98,20.1,19.8,14969.0,19.74,0.06,20.07,19.76
23:00:58,PSA PRN,14.23,15.54,15.04,42334.0,14.821,0.219,15.18,14.946
23:00:58,SYF PRA,19.28,19.99,19.59,32533.0,19.28,0.31,19.6,19.35
23:00:58,NTRSO,18.55,30.68,19.21,13962.0,19.07,0.14,19.3,19.17
23:00:58,COF PRJ,18.18,18.55,18.33,46499.0,18.23,0.1,18.43,18.25
23:00:58,USB PRQ,15.03,15.45,15.1,31681.0,14.94,0.16,15.11,15.03
23:00:58,SOJC,20.14,22.1,21.54,23834.0,21.16,0.38,21.54,21.201
23:00:58,DUKB,21.7,24.7,23.76,41728.0,23.53,0.23,23.92,23.721
23:00:58,JPM PRK,19.0,19.16,19.13,92135.0,18.96,0.17,19.14,19.03
23:00:58,PSA PRQ,15.05,16.07,15.34,76105.0,15.18,0.16,15.48,15.3
23:00:58,ALL PRI,17.95,20.08,18.88,8589.0,18.78,0.1,19.009,18.86
23:00:58,MET PRF,18.67,18.91,18.84,89920.0,18.75,0.09,19.081,18.82
23:00:58,SIGIP,6.48,17.95,16.28,5295.0,16.14,0.14,16.31,16.17
