timestamp,symbol,bid,ask,last,volume,prevClose,change,high,low
23:00:21,MFAN,24.6,25.27,25.23,9614.0,25.16,0.0699,25.23,25.16
23:00:21,NCZ PRA,20.16,20.38,20.265,15404.0,20.096,0.1691,20.285,20.13
23:00:21,NEWTI,23.95,27.24,25.03,423.0,25.0,0.03,25.4,25.4
23:00:21,MS PRE,25.21,25.27,25.24,68857.0,25.2,0.04,25.27,25.22
23:00:21,MNSBP,0.0001,28.14,25.17,781.0,25.07,0.1,25.174,25.12
23:00:21,LOB PRA,10.02,26.4,25.05,21583.0,24.97,0.08,25.13,25.02
23:00:21,HIG PRG,24.25,26.25,24.91,22532.0,24.8,0.11,25.05,24.891
23:00:21,MFA PRB,19.45,20.78,19.947,16577.0,19.6,0.3466,19.99,19.65
23:00:21,MFA PRC,22.4,22.95,22.75,22371.0,22.36,0.3901,22.82,22.5
23:00:21,JPM PRD,24.57,25.13,24.7,63325.0,24.57,0.13,24.75,24.65
23:00:21,KEY PRL,23.75,25.75,24.4,50496.0,24.08,0.32,24.4,24.19
23:00:21,KREF PRA,16.2,17.64,17.43,24989.0,17.4,0.03,17.55,17.43
23:00:21,MITT PRB,20.18,21.42,20.69,7308.0,20.36,0.3301,21.0,20.295
23:00:21,INN PRE,17.01,19.15,18.0,10082.0,17.75,0.25,18.27,17.527
23:00:21,LFT PRA,18.6,24.8,20.3,1166.0,19.75,0.55,20.49,20.29
23:00:21,GS PRD,18.69,20.47,19.53,119827.0,19.33,0.2,19.58,19.2
23:00:21,HTFC,24.6,27.76,24.62,2268.0,24.76,-0.14,24.82,24.62
23:00:21,MS PRA,18.1,19.33,19.21,108037.0,19.22,-0.009999,19.33,19.155
23:00:21,NEWTH,24.95,25.31,25.21,2423.0,25.175,0.035,25.3,25.2
23:00:21,MHLA,11.01,13.0,11.96,293.0,11.7,0.26,11.96,11.56
23:00:21,LANDO,19.75,22.47,20.25,9378.0,20.47,-0.22,20.48,20.14
23:00:21,MET PRA,19.87,22.28,20.9,50582.0,20.92,-0.02,21.08,20.88
23:00:21,KMPB,22.34,23.03,22.84,36140.0,22.865,-0.025,23.1,22.83
23:00:21,NCV PRA,20.24,21.44,20.66,7717.0,20.63,0.03,20.88,20.64
23:00:21,GUT PRC,9.0,36.0,22.48,515.0,22.42,0.06,22.56,22.33
23:00:21,MTB PRK,23.81,26.92,25.19,59780.0,25.1,0.09,25.237,25.07
23:00:21,NHPAP,19.1,20.45,20.13,7553.0,19.945,0.185,20.11,19.5
23:00:21,LBRDP,23.1,24.05,23.4,13994.0,23.37,0.03,23.55,23.3
23:00:21,METCI,24.75,25.34,25.2,5145.0,25.16,0.04,25.19,25.15
23:00:21,HWCPZ,21.89,23.93,22.35,7730.0,22.2,0.15,22.9,22.23
23:00:21,GS PRC,18.46,21.0,19.68,24644.0,19.59,0.09,19.69,19.51
23:00:21,MTB PRH,23.54,25.01,24.86,20410.0,24.77,0.09,24.91,24.82
23:00:21,MHNC,11.69,13.57,12.72,1852.0,12.645,0.0753,12.72,12.6
23:00:21,NEWTG,23.85,25.13,25.0,3895.0,25.1,-0.1,25.13,25.0
23:00:21,HOVNP,19.56,20.79,19.86,4558.0,19.6,0.26,19.99,19.8
23:00:21,MFAO,24.39,25.39,25.32,12521.0,25.28,0.04,25.34,25.19
23:00:21,INN PRF,14.6,27.68,17.3,50842.0,17.0,0.3001,17.53,17.05
23:00:21,MFICL,21.0,28.26,25.22,1562.0,25.16,0.06,25.235,25.22
23:00:21,MITT PRC,24.36,25.46,24.7,8817.0,24.506,0.1938,24.8,24.6
23:00:21,MTB PRJ,25.64,27.56,25.92,34079.0,25.85,0.07,26.07,25.91
23:00:21,JXN PRA,25.0,26.35,25.54,38874.0,25.47,0.07,25.69,25.35
23:00:21,NEE PRU,10.08,28.17,25.13,30961.0,25.22,-0.09,25.34,25.13
23:00:21,MS PRP,24.8,26.46,25.16,37960.0,25.07,0.09,25.285,25.09
23:00:21,NLY PRF,25.4,25.49,25.42,74025.0,25.275,0.145,25.48,25.35
23:00:21,JSM,18.03,19.78,18.32,10238.0,18.11,0.21,18.35,18.22
23:00:21,MER PRK,24.06,26.43,25.45,47611.0,25.59,-0.14,25.67,25.45
