Export_Time,Symbol,Book,Strategy,Origin,Side,Full_Taxonomy,Position_Type,Quantity,Avg_Cost,Market_Value,Unrealized_PnL,Account
2026-03-20 17:10:22,TWO PRC,MM,MM,OV,Long,MM OV Long,LONG,1300.0,23.65,30744.999999999996,0,HAMPRO
2026-03-20 17:10:22,TRTN PRB,MM,MM,OV,Short,MM OV Short,SHORT,-354.0,25.17,8910.18,0,HAMPRO
2026-03-20 17:10:22,CHSCM,MM,MM,OV,Short,MM OV Short,SHORT,-300.0,24.87,7461.0,0,HAMPRO
2026-03-20 17:10:22,BOH PRB,MM,MM,OV,Long,MM OV Long,LONG,100.0,26.17,2617.0,0,HAMPRO
2026-03-20 17:10:22,NCZ PRA,MM,MM,OV,Long,MM OV Long,LONG,75.0,20.4151,1531.1325,0,HAMPRO
2026-03-20 17:10:22,DBRG PRH,MM,MM,OV,Long,MM OV Long,LONG,15.0,16.61,249.14999999999998,0,HAMPRO
2026-03-20 17:10:22,PSA PRK,MM,MM,OV,Long,MM OV Long,LONG,123.0,18.51,2276.73,0,HAMPRO
2026-03-20 17:10:22,NTRSO,MM,MM,OV,Long,MM OV Long,LONG,116.0,19.13,2219.08,0,HAMPRO
2026-03-20 17:10:22,WRB PRF,MM,MM,OV,Long,MM OV Long,LONG,1232.0,19.28,23752.960000000003,0,HAMPRO
2026-03-20 17:10:22,BML PRH,MM,MM,OV,Long,MM OV Long,LONG,299.0,19.04,5692.96,0,HAMPRO
2026-03-20 17:10:22,VLYPO,MM,MM,OV,Long,MM OV Long,LONG,349.0,24.85,8672.65,0,HAMPRO
2026-03-20 17:10:22,MGR,MM,MM,OV,Long,MM OV Long,LONG,302.0,20.67,6242.34,0,HAMPRO
2026-03-20 17:10:22,GNL PRB,MM,MM,OV,Short,MM OV Short,SHORT,-99.0,21.68,2146.32,0,HAMPRO
2026-03-20 17:10:22,PEB PRF,MM,MM,OV,Long,MM OV Long,LONG,108.0,19.89,2148.12,0,HAMPRO
2026-03-20 17:10:22,AQNB,MM,MM,OV,Long,MM OV Long,LONG,100.0,25.62,2562.0,0,HAMPRO
2026-03-20 17:10:22,SEAL PRB,MM,MM,OV,Short,MM OV Short,SHORT,-61.0,25.7899,1573.1839,0,HAMPRO
2026-03-20 17:10:22,FITBO,MM,MM,OV,Long,MM OV Long,LONG,286.0,19.49,5574.139999999999,0,HAMPRO
2026-03-20 17:10:22,DDT,MM,MM,OV,Long,MM OV Long,LONG,145.0,25.9,3755.5,0,HAMPRO
2026-03-20 17:10:22,WFC PRY,MM,MM,OV,Long,MM OV Long,LONG,115.0,24.01,2761.15,0,HAMPRO
2026-03-20 17:10:22,KKRT,MM,MM,OV,Long,MM OV Long,LONG,1.0,24.78,24.78,0,HAMPRO
2026-03-20 17:10:22,DUK PRA,MM,MM,OV,Short,MM OV Short,SHORT,-1608.0,24.97,40151.759999999995,0,HAMPRO
2026-03-20 17:10:22,FLG PRA,MM,MM,OV,Long,MM OV Long,LONG,500.0,21.4,10700.0,0,HAMPRO
2026-03-20 17:10:22,MFA PRC,MM,MM,OV,Long,MM OV Long,LONG,311.0,22.23,6913.53,0,HAMPRO
2026-03-20 17:10:22,MBINM,MM,MM,OV,Long,MM OV Long,LONG,104.0,24.9684,2596.7136,0,HAMPRO
2026-03-20 17:10:22,OXLCL,MM,MM,OV,Long,MM OV Long,LONG,100.0,23.89,2389.0,0,HAMPRO
2026-03-20 17:10:22,OXLCZ,MM,MM,OV,Long,MM OV Long,LONG,6.0,24.6215,147.729,0,HAMPRO
2026-03-20 17:10:22,WFC PRD,MM,MM,OV,Short,MM OV Short,SHORT,-100.0,17.46,1746.0,0,HAMPRO
2026-03-20 17:10:22,NCV PRA,MM,MM,OV,Long,MM OV Long,LONG,47.0,21.07,990.29,0,HAMPRO
2026-03-20 17:10:22,UMBFO,MM,MM,OV,Long,MM OV Long,LONG,65.0,26.3,1709.5,0,HAMPRO
2026-03-20 17:10:22,ATH PRB,MM,MM,OV,Long,MM OV Long,LONG,532.0,18.45,9815.4,0,HAMPRO
2026-03-20 17:10:22,BHFAM,MM,MM,OV,Short,MM OV Short,SHORT,-92.0,11.17,1027.64,0,HAMPRO
2026-03-20 17:10:22,GOODO,MM,MM,OV,Long,MM OV Long,LONG,44.0,19.91,876.04,0,HAMPRO
2026-03-20 17:10:22,ASB PRE,MM,MM,OV,Long,MM OV Long,LONG,2.0,20.85,41.7,0,HAMPRO
2026-03-20 17:10:22,DLR PRJ,MM,MM,OV,Long,MM OV Long,LONG,302.0,20.2743,6122.8386,0,HAMPRO
2026-03-20 17:10:22,REXR PRC,MM,MM,OV,Long,MM OV Long,LONG,298.0,20.77,6189.46,0,HAMPRO
2026-03-20 17:10:22,CMSC,MM,MM,OV,Long,MM OV Long,LONG,63.0,22.85,1439.5500000000002,0,HAMPRO
2026-03-20 17:10:22,HBANM,MM,MM,OV,Long,MM OV Long,LONG,112.0,22.05,2469.6,0,HAMPRO
2026-03-20 17:10:22,OCCIN,MM,MM,OV,Long,MM OV Long,LONG,100.0,24.73,2473.0,0,HAMPRO
2026-03-20 17:10:22,SF PRB,MM,MM,OV,Long,MM OV Long,LONG,45.0,24.04,1081.8,0,HAMPRO
2026-03-20 17:10:22,RITM PRC,MM,MM,OV,Long,MM OV Long,LONG,271.0,23.9,6476.9,0,HAMPRO
2026-03-20 17:10:22,PNFP PRA,MM,MM,OV,Short,MM OV Short,SHORT,-131.0,25.16,3295.96,0,HAMPRO
2026-03-20 17:10:22,PEB PRE,MM,MM,OV,Long,MM OV Long,LONG,100.0,19.91,1991.0,0,HAMPRO
2026-03-20 17:10:22,PBI PRB,MM,MM,OV,Short,MM OV Short,SHORT,-50.0,19.73,986.5,0,HAMPRO
2026-03-20 17:10:22,CNOBP,MM,MM,OV,Long,MM OV Long,LONG,2.0,24.42,48.84,0,HAMPRO
2026-03-20 17:10:22,PSA PRS,MM,MM,OV,Short,MM OV Short,SHORT,-123.0,15.9,1955.7,0,HAMPRO
2026-03-20 17:10:22,PSEC PRA,MM,MM,OV,Short,MM OV Short,SHORT,-90.0,17.35,1561.5000000000002,0,HAMPRO
2026-03-20 17:10:22,CLDT PRA,MM,MM,OV,Long,MM OV Long,LONG,191.0,20.21,3860.11,0,HAMPRO
2026-03-20 17:10:22,WBS PRF,MM,MM,OV,Long,MM OV Long,LONG,473.0,20.56,9724.88,0,HAMPRO
2026-03-20 17:10:22,PRIF PRJ,MM,MM,OV,Short,MM OV Short,SHORT,-144.0,24.595,3541.68,0,HAMPRO
2026-03-20 17:10:22,RF PRF,MM,MM,OV,Short,MM OV Short,SHORT,-621.0,25.3,15711.300000000001,0,HAMPRO
2026-03-20 17:10:22,VOYA PRB,MM,MM,OV,Long,MM OV Long,LONG,6.0,23.6701,142.0206,0,HAMPRO
2026-03-20 17:10:22,VLYPP,MM,MM,OV,Long,MM OV Long,LONG,20.0,24.78,495.6,0,HAMPRO
2026-03-20 17:10:22,GGN PRB,MM,MM,OV,Long,MM OV Long,LONG,301.0,20.16,6068.16,0,HAMPRO
2026-03-20 17:10:22,MFAN,MM,MM,OV,Long,MM OV Long,LONG,100.0,24.92,2492.0,0,HAMPRO
2026-03-20 17:10:22,HWCPZ,MM,MM,OV,Long,MM OV Long,LONG,704.0,22.33,15720.32,0,HAMPRO
2026-03-20 17:10:22,ANG PRD,MM,MM,OV,Long,MM OV Long,LONG,60.0,24.27,1456.2,0,HAMPRO
2026-03-20 17:10:22,ACR PRD,MM,MM,OV,Long,MM OV Long,LONG,87.0,21.85,1900.95,0,HAMPRO
2026-03-20 17:10:22,WFC PRZ,MM,MM,OV,Short,MM OV Short,SHORT,-300.0,19.21,5763.0,0,HAMPRO
2026-03-20 17:10:22,EQH PRA,MM,MM,OV,Short,MM OV Short,SHORT,-114.0,20.05,2285.7000000000003,0,HAMPRO
2026-03-20 17:10:22,TPGXL,MM,MM,OV,Long,MM OV Long,LONG,174.0,23.9512,4167.5088,0,HAMPRO
2026-03-20 17:10:22,DCOMG,MM,MM,OV,Long,MM OV Long,LONG,179.0,26.32,4711.28,0,HAMPRO
2026-03-20 17:10:22,MGRB,MM,MM,OV,Long,MM OV Long,LONG,143.0,16.76,2396.6800000000003,0,HAMPRO
2026-03-20 17:10:22,PSA PRH,MM,MM,OV,Long,MM OV Long,LONG,185.0,22.35,4134.75,0,HAMPRO
2026-03-20 17:10:22,BAC PRE,MM,MM,OV,Long,MM OV Long,LONG,100.0,19.3716,1937.16,0,HAMPRO
2026-03-20 17:10:22,BML PRJ,MM,MM,OV,Long,MM OV Long,LONG,30.0,19.59,587.7,0,HAMPRO
2026-03-20 17:10:22,ALL PRB,MM,MM,OV,Long,MM OV Long,LONG,6.0,26.14,156.84,0,HAMPRO
2026-03-20 17:10:22,PSA PRM,MM,MM,OV,Long,MM OV Long,LONG,260.0,16.12,4191.2,0,HAMPRO
2026-03-20 17:10:22,AHL PRE,MM,MM,OV,Short,MM OV Short,SHORT,-647.0,20.65,13360.55,0,HAMPRO
2026-03-20 17:10:22,PSA PRF,MM,MM,OV,Long,MM OV Long,LONG,1297.0,20.21,26212.370000000003,0,HAMPRO
2026-03-20 17:10:22,HBANZ,MM,MM,OV,Short,MM OV Short,SHORT,-118.0,20.9,2466.2,0,HAMPRO
2026-03-20 17:10:22,WRB PRH,MM,MM,OV,Long,MM OV Long,LONG,1345.0,16.175,21755.375,0,HAMPRO
2026-03-20 17:10:22,SHO PRI,MM,MM,OV,Long,MM OV Long,LONG,480.0,18.84,9043.2,0,HAMPRO
2026-03-20 17:10:22,CTO PRA,MM,MM,OV,Short,MM OV Short,SHORT,-100.0,19.96,1996.0,0,HAMPRO
2026-03-20 17:10:22,DLR PRK,MM,MM,OV,Long,MM OV Long,LONG,212.0,22.77,4827.24,0,HAMPRO
