Export_Time,Symbol,Book,Strategy,Origin,Side,Full_Taxonomy,Position_Type,Quantity,Avg_Cost,Market_Value,Unrealized_PnL,Account
2026-03-27 19:11:10,ASTI,MM,MM,OV,Short,MM OV Short,SHORT,-500.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,XOMAO,MM,MM,OV,Long,MM OV Long,LONG,116.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,FITBI,MM,MM,OV,Short,MM OV Short,SHORT,-1100.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,SEAL PRB,MM,MM,OV,Short,MM OV Short,SHORT,-13.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,SHO PRH,MM,MM,OV,Long,MM OV Long,LONG,15.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,CHSCM,MM,MM,OV,Short,MM OV Short,SHORT,-115.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,PEB PRH,MM,MM,OV,Short,MM OV Short,SHORT,-104.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,SLV,MM,MM,OV,Long,MM OV Long,LONG,700.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,MBINN,MM,MM,OV,Long,MM OV Long,LONG,132.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,GSL PRB,MM,MM,OV,Short,MM OV Short,SHORT,-393.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,DSX PRB,MM,MM,OV,Short,MM OV Short,SHORT,-20.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,MHNC,MM,MM,OV,Long,MM OV Long,LONG,218.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,GDV PRH,MM,MM,OV,Long,MM OV Long,LONG,55.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,BHFAP,MM,MM,OV,Long,MM OV Long,LONG,73.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,APOS,MM,MM,OV,Long,MM OV Long,LONG,100.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,SB PRD,MM,MM,OV,Short,MM OV Short,SHORT,-200.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,MS PRP,MM,MM,OV,Long,MM OV Long,LONG,81.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,MS PRA,MM,MM,OV,Long,MM OV Long,LONG,2900.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,UZF,MM,MM,OV,Long,MM OV Long,LONG,2.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,MITT PRB,MM,MM,OV,Long,MM OV Long,LONG,76.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,WBS PRF,MM,MM,OV,Long,MM OV Long,LONG,10.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,GS PRA,MM,MM,OV,Long,MM OV Long,LONG,76.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,SOJF,MM,MM,OV,Short,MM OV Short,SHORT,-14.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,GNL PRA,MM,MM,OV,Short,MM OV Short,SHORT,-90.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,CIM PRB,MM,MM,OV,Long,MM OV Long,LONG,1.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,PSA PRK,MM,MM,OV,Long,MM OV Long,LONG,403.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,DDT,MM,MM,OV,Short,MM OV Short,SHORT,-13.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,UMBFO,MM,MM,OV,Long,MM OV Long,LONG,124.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,WRB PRE,MM,MM,OV,Long,MM OV Long,LONG,1893.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,TRTN PRB,MM,MM,OV,Short,MM OV Short,SHORT,-57.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,GOODN,MM,MM,OV,Short,MM OV Short,SHORT,-6.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,BHFAO,MM,MM,OV,Long,MM OV Long,LONG,28.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,CIM PRA,MM,MM,OV,Short,MM OV Short,SHORT,-86.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,TCBIO,MM,MM,OV,Short,MM OV Short,SHORT,-87.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,USB PRQ,MM,MM,OV,Long,MM OV Long,LONG,600.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,GL PRD,MM,MM,OV,Long,MM OV Long,LONG,106.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,OXLCL,MM,MM,OV,Long,MM OV Long,LONG,121.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,MITN,MM,MM,OV,Short,MM OV Short,SHORT,-101.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,MFAN,MM,MM,OV,Short,MM OV Short,SHORT,-86.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,PSA PRJ,MM,MM,OV,Long,MM OV Long,LONG,2086.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,ENO,MM,MM,OV,Long,MM OV Long,LONG,51.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,BHFAM,MM,MM,OV,Long,MM OV Long,LONG,16.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,STRD,MM,MM,OV,Short,MM OV Short,SHORT,-690.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,AMH PRG,MM,MM,OV,Long,MM OV Long,LONG,23.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,ASB PRF,MM,MM,OV,Long,MM OV Long,LONG,95.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,CIM PRC,MM,MM,OV,Long,MM OV Long,LONG,119.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,AHL PRE,MM,MM,OV,Short,MM OV Short,SHORT,-500.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,BC PRC,MM,MM,OV,Short,MM OV Short,SHORT,-118.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,GAB PRG,MM,MM,OV,Long,MM OV Long,LONG,205.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,VNO PRO,MM,MM,OV,Long,MM OV Long,LONG,25.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,FBRT PRE,MM,MM,OV,Long,MM OV Long,LONG,256.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,SYF PRB,MM,MM,OV,Short,MM OV Short,SHORT,-22.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,OXSQH,MM,MM,OV,Short,MM OV Short,SHORT,-26.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,FGSN,MM,MM,OV,Long,MM OV Long,LONG,112.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,TFC PRR,MM,MM,OV,Long,MM OV Long,LONG,260.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,ACGLO,MM,MM,OV,Long,MM OV Long,LONG,19.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,SF PRD,MM,MM,OV,Short,MM OV Short,SHORT,-105.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,FGN,MM,MM,OV,Long,MM OV Long,LONG,63.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,RZB,MM,MM,OV,Short,MM OV Short,SHORT,-1.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,PSA PRN,MM,MM,OV,Long,MM OV Long,LONG,1773.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,PSA PRF,MM,MM,OV,Long,MM OV Long,LONG,1257.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,BAC PRM,MM,MM,OV,Short,MM OV Short,SHORT,-77.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,WFC PRD,MM,MM,OV,Short,MM OV Short,SHORT,-100.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,UZD,MM,MM,OV,Long,MM OV Long,LONG,7.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,WHLRD,MM,MM,OV,Short,MM OV Short,SHORT,-230.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,RNR PRF,MM,MM,OV,Long,MM OV Long,LONG,300.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,F PRB,MM,MM,OV,Long,MM OV Long,LONG,114.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,TVE,MM,MM,OV,Short,MM OV Short,SHORT,-55.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,TBB,MM,MM,OV,Long,MM OV Long,LONG,3601.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,ALTG PRA,MM,MM,OV,Long,MM OV Long,LONG,30.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,MBINL,MM,MM,OV,Long,MM OV Long,LONG,100.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,TRTN PRC,MM,MM,OV,Short,MM OV Short,SHORT,-606.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,HWCPZ,MM,MM,OV,Long,MM OV Long,LONG,197.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,GPJA,MM,MM,OV,Long,MM OV Long,LONG,23.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,PMTU,MM,MM,OV,Long,MM OV Long,LONG,10.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,SCE PRL,MM,MM,OV,Long,MM OV Long,LONG,131.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,CMSC,MM,MM,OV,Long,MM OV Long,LONG,100.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,REGCO,MM,MM,OV,Long,MM OV Long,LONG,7.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,EMP,MM,MM,OV,Short,MM OV Short,SHORT,-261.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,DX PRC,MM,MM,OV,Long,MM OV Long,LONG,3.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,DLR PRJ,MM,MM,OV,Long,MM OV Long,LONG,31.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,CMSA,MM,MM,OV,Long,MM OV Long,LONG,100.0,0.0,0,0,IBKR_PED
2026-03-27 19:11:10,JAGX,MM,MM,OV,Long,MM OV Long,LONG,7441.0,0.0,0,0,IBKR_PED
