Export_Time,Symbol,Book,Strategy,Origin,Side,Full_Taxonomy,Position_Type,Quantity,Avg_Cost,Market_Value,Unrealized_PnL,Account
2026-03-10 19:29:29,PSA PRH,MM,MM,OV,Long,MM OV Long,LONG,191.0,0.0,0,0,IBKR_PED
2026-03-10 19:29:29,CMRE PRC,MM,MM,OV,Long,MM OV Long,LONG,102.0,0.0,0,0,IBKR_PED
2026-03-10 19:29:29,OXLCP,MM,MM,OV,Short,MM OV Short,SHORT,-200.0,0.0,0,0,IBKR_PED
2026-03-10 19:29:29,WFC PRY,MM,MM,OV,Short,MM OV Short,SHORT,-786.0,0.0,0,0,IBKR_PED
2026-03-10 19:29:29,BFS PRD,MM,MM,OV,Long,MM OV Long,LONG,200.0,0.0,0,0,IBKR_PED
2026-03-10 19:29:29,TBB,MM,MM,OV,Long,MM OV Long,LONG,3901.0,0.0,0,0,IBKR_PED
2026-03-10 19:29:29,MFA PRB,MM,MM,OV,Long,MM OV Long,LONG,150.0,0.0,0,0,IBKR_PED
2026-03-10 19:29:29,TCBIO,MM,MM,OV,Short,MM OV Short,SHORT,-280.0,0.0,0,0,IBKR_PED
2026-03-10 19:29:29,APOS,MM,MM,OV,Long,MM OV Long,LONG,200.0,0.0,0,0,IBKR_PED
2026-03-10 19:29:29,TWO PRA,MM,MM,OV,Long,MM OV Long,LONG,2.0,0.0,0,0,IBKR_PED
2026-03-10 19:29:29,GPJA,MM,MM,OV,Long,MM OV Long,LONG,23.0,0.0,0,0,IBKR_PED
2026-03-10 19:29:29,TRTN PRC,MM,MM,OV,Short,MM OV Short,SHORT,-206.0,0.0,0,0,IBKR_PED
2026-03-10 19:29:29,MHNC,MM,MM,OV,Long,MM OV Long,LONG,240.0,0.0,0,0,IBKR_PED
2026-03-10 19:29:29,SSSSL,MM,MM,OV,Long,MM OV Long,LONG,1.0,0.0,0,0,IBKR_PED
2026-03-10 19:29:29,BHFAM,MM,MM,OV,Long,MM OV Long,LONG,16.0,0.0,0,0,IBKR_PED
2026-03-10 19:29:29,NCV PRA,MM,MM,OV,Long,MM OV Long,LONG,180.0,0.0,0,0,IBKR_PED
2026-03-10 19:29:29,OFSSO,MM,MM,OV,Short,MM OV Short,SHORT,-306.0,0.0,0,0,IBKR_PED
2026-03-10 19:29:29,JAGX.CNT,MM,MM,OV,Long,MM OV Long,LONG,744.0,0.0,0,0,IBKR_PED
2026-03-10 19:29:29,RITM PRA,MM,MM,OV,Long,MM OV Long,LONG,200.0,0.0,0,0,IBKR_PED
2026-03-10 19:29:29,NCZ PRA,MM,MM,OV,Long,MM OV Long,LONG,199.0,0.0,0,0,IBKR_PED
2026-03-10 19:29:29,TRTN PRB,MM,MM,OV,Short,MM OV Short,SHORT,-147.0,0.0,0,0,IBKR_PED
2026-03-10 19:29:29,MGRB,MM,MM,OV,Long,MM OV Long,LONG,184.0,0.0,0,0,IBKR_PED
2026-03-10 19:29:29,PSEC PRA,MM,MM,OV,Long,MM OV Long,LONG,63.0,0.0,0,0,IBKR_PED
2026-03-10 19:29:29,OXLCO,MM,MM,OV,Short,MM OV Short,SHORT,-25.0,0.0,0,0,IBKR_PED
2026-03-10 19:29:29,MITN,MM,MM,OV,Short,MM OV Short,SHORT,-101.0,0.0,0,0,IBKR_PED
2026-03-10 19:29:29,CGABL,MM,MM,OV,Short,MM OV Short,SHORT,-141.0,0.0,0,0,IBKR_PED
2026-03-10 19:29:29,BAC PRP,MM,MM,OV,Short,MM OV Short,SHORT,-400.0,0.0,0,0,IBKR_PED
2026-03-10 19:29:29,GNL PRB,MM,MM,OV,Short,MM OV Short,SHORT,-45.0,0.0,0,0,IBKR_PED
2026-03-10 19:29:29,CNOBP,MM,MM,OV,Long,MM OV Long,LONG,57.0,0.0,0,0,IBKR_PED
2026-03-10 19:29:29,NHPAP,MM,MM,OV,Short,MM OV Short,SHORT,-169.0,0.0,0,0,IBKR_PED
2026-03-10 19:29:29,GDV PRH,MM,MM,OV,Long,MM OV Long,LONG,154.0,0.0,0,0,IBKR_PED
2026-03-10 19:29:29,GRBK PRA,MM,MM,OV,Long,MM OV Long,LONG,122.0,0.0,0,0,IBKR_PED
2026-03-10 19:29:29,GOODN,MM,MM,OV,Short,MM OV Short,SHORT,-6.0,0.0,0,0,IBKR_PED
2026-03-10 19:29:29,WRB PRH,MM,MM,OV,Long,MM OV Long,LONG,245.0,0.0,0,0,IBKR_PED
2026-03-10 19:29:29,KEY PRL,MM,MM,OV,Short,MM OV Short,SHORT,-3.0,0.0,0,0,IBKR_PED
2026-03-10 19:29:29,ALTG PRA,MM,MM,OV,Long,MM OV Long,LONG,65.0,0.0,0,0,IBKR_PED
2026-03-10 19:29:29,WRB PRG,MM,MM,OV,Long,MM OV Long,LONG,403.0,0.0,0,0,IBKR_PED
2026-03-10 19:29:29,DDT,MM,MM,OV,Short,MM OV Short,SHORT,-13.0,0.0,0,0,IBKR_PED
2026-03-10 19:29:29,ORCL,MM,MM,OV,Long,MM OV Long,LONG,100.0,0.0,0,0,IBKR_PED
2026-03-10 19:29:29,BHFAL,MM,MM,OV,Long,MM OV Long,LONG,257.0,0.0,0,0,IBKR_PED
2026-03-10 19:29:29,ANG PRD,MM,MM,OV,Short,MM OV Short,SHORT,-100.0,0.0,0,0,IBKR_PED
2026-03-10 19:29:29,AHRT PRA,MM,MM,OV,Short,MM OV Short,SHORT,-100.0,0.0,0,0,IBKR_PED
2026-03-10 19:29:29,BFS PRE,MM,MM,OV,Short,MM OV Short,SHORT,-399.0,0.0,0,0,IBKR_PED
2026-03-10 19:29:29,ENO,MM,MM,OV,Long,MM OV Long,LONG,51.0,0.0,0,0,IBKR_PED
2026-03-10 19:29:29,PSA PRS,MM,MM,OV,Long,MM OV Long,LONG,100.0,0.0,0,0,IBKR_PED
2026-03-10 19:29:29,SPME,MM,MM,OV,Short,MM OV Short,SHORT,-49.0,0.0,0,0,IBKR_PED
2026-03-10 19:29:29,MFICL,MM,MM,OV,Long,MM OV Long,LONG,100.0,0.0,0,0,IBKR_PED
2026-03-10 19:29:29,AMH PRG,MM,MM,OV,Long,MM OV Long,LONG,23.0,0.0,0,0,IBKR_PED
