Export_Time,Symbol,Book,Strategy,Origin,Side,Full_Taxonomy,Position_Type,Quantity,Avg_Cost,Market_Value,Unrealized_PnL,Account
2026-03-16 20:39:55,SHO PRH,MM,MM,OV,Short,MM OV Short,SHORT,-100.0,20.62,2062.0,0,HAMPRO
2026-03-16 20:39:55,TRTN PRC,MM,MM,OV,Long,MM OV Long,LONG,100.0,24.7,2470.0,0,HAMPRO
2026-03-16 20:39:55,ALTG PRA,MM,MM,OV,Long,MM OV Long,LONG,18.0,25.11,451.98,0,HAMPRO
2026-03-16 20:39:55,BAC PRE,MM,MM,OV,Long,MM OV Long,LONG,100.0,19.64,1964.0,0,HAMPRO
2026-03-16 20:39:55,BFS PRD,MM,MM,OV,Long,MM OV Long,LONG,179.0,20.65,3696.35,0,HAMPRO
2026-03-16 20:39:55,PBI PRB,MM,MM,OV,Short,MM OV Short,SHORT,-50.0,19.7,985.0,0,HAMPRO
2026-03-16 20:39:55,MHLA,MM,MM,OV,Long,MM OV Long,LONG,393.0,12.12,4763.16,0,HAMPRO
2026-03-16 20:39:55,PSA PRS,MM,MM,OV,Long,MM OV Long,LONG,475.0,16.275,7730.624999999999,0,HAMPRO
2026-03-16 20:39:55,OCCIN,MM,MM,OV,Long,MM OV Long,LONG,100.0,24.66,2466.0,0,HAMPRO
2026-03-16 20:39:55,OPP PRB,MM,MM,OV,Long,MM OV Long,LONG,100.0,18.3101,1831.0099999999998,0,HAMPRO
2026-03-16 20:39:55,SF PRB,MM,MM,OV,Long,MM OV Long,LONG,45.0,24.0143,1080.6435,0,HAMPRO
2026-03-16 20:39:55,DTB,MM,MM,OV,Long,MM OV Long,LONG,100.0,17.26,1726.0000000000002,0,HAMPRO
2026-03-16 20:39:55,CMSC,MM,MM,OV,Long,MM OV Long,LONG,63.0,22.99,1448.37,0,HAMPRO
2026-03-16 20:39:55,MET PRF,MM,MM,OV,Long,MM OV Long,LONG,500.0,18.9,9450.0,0,HAMPRO
2026-03-16 20:39:55,AFGD,MM,MM,OV,Long,MM OV Long,LONG,100.0,20.5,2050.0,0,HAMPRO
2026-03-16 20:39:55,PRIF PRJ,MM,MM,OV,Short,MM OV Short,SHORT,-144.0,24.43,3517.92,0,HAMPRO
2026-03-16 20:39:55,FITBP,MM,MM,OV,Long,MM OV Long,LONG,100.0,23.95,2395.0,0,HAMPRO
2026-03-16 20:39:55,GGN PRB,MM,MM,OV,Long,MM OV Long,LONG,700.0,20.23,14161.0,0,HAMPRO
2026-03-16 20:39:55,PEB PRG,MM,MM,OV,Long,MM OV Long,LONG,123.0,20.24,2489.52,0,HAMPRO
2026-03-16 20:39:55,ACGLN,MM,MM,OV,Short,MM OV Short,SHORT,-1214.0,16.94,20565.16,0,HAMPRO
2026-03-16 20:39:55,VLYPP,MM,MM,OV,Long,MM OV Long,LONG,20.0,24.6764,493.528,0,HAMPRO
2026-03-16 20:39:55,FHN PRE,MM,MM,OV,Long,MM OV Long,LONG,45.0,24.21,1089.45,0,HAMPRO
2026-03-16 20:39:55,PSA PRI,MM,MM,OV,Long,MM OV Long,LONG,18.0,19.42,349.56000000000006,0,HAMPRO
2026-03-16 20:39:55,PNFP PRA,MM,MM,OV,Short,MM OV Short,SHORT,-131.0,24.9,3261.8999999999996,0,HAMPRO
2026-03-16 20:39:55,UMBFO,MM,MM,OV,Long,MM OV Long,LONG,165.0,26.9,4438.5,0,HAMPRO
2026-03-16 20:39:55,BHFAM,MM,MM,OV,Short,MM OV Short,SHORT,-92.0,11.32,1041.44,0,HAMPRO
2026-03-16 20:39:55,MGRE,MM,MM,OV,Long,MM OV Long,LONG,100.0,23.95,2395.0,0,HAMPRO
2026-03-16 20:39:55,TCBIO,MM,MM,OV,Short,MM OV Short,SHORT,-590.0,22.36,13192.4,0,HAMPRO
2026-03-16 20:39:55,OXLCL,MM,MM,OV,Long,MM OV Long,LONG,100.0,24.1,2410.0,0,HAMPRO
