Export_Time,Symbol,Book,Strategy,Origin,Side,Full_Taxonomy,Position_Type,Quantity,Avg_Cost,Market_Value,Unrealized_PnL,Account
2026-03-20 16:41:01,AHL PRD,LT,LT,OV,Long,LT OV Long,LONG,46.0,0.0,0,0,IBKR_PED
2026-03-20 16:41:01,COF PRK,LT,LT,OV,Short,LT OV Short,SHORT,-48.0,0.0,0,0,IBKR_PED
2026-03-20 16:41:01,PRIF PRK,LT,LT,OV,Long,LT OV Long,LONG,105.0,0.0,0,0,IBKR_PED
2026-03-20 16:41:01,ASTI,LT,LT,OV,Short,LT OV Short,SHORT,-500.0,0.0,0,0,IBKR_PED
2026-03-20 16:41:01,NCZ PRA,LT,LT,OV,Long,LT OV Long,LONG,199.0,0.0,0,0,IBKR_PED
2026-03-20 16:41:01,XOMAO,LT,LT,OV,Long,LT OV Long,LONG,23.0,0.0,0,0,IBKR_PED
2026-03-20 16:41:01,FITBI,LT,LT,OV,Long,LT OV Long,LONG,100.0,0.0,0,0,IBKR_PED
2026-03-20 16:41:01,SEAL PRB,LT,LT,OV,Short,LT OV Short,SHORT,-13.0,0.0,0,0,IBKR_PED
2026-03-20 16:41:01,SHO PRH,LT,LT,OV,Long,LT OV Long,LONG,115.0,0.0,0,0,IBKR_PED
2026-03-20 16:41:01,OFSSO,LT,LT,OV,Short,LT OV Short,SHORT,-306.0,0.0,0,0,IBKR_PED
2026-03-20 16:41:01,CHSCM,LT,LT,OV,Short,LT OV Short,SHORT,-244.0,0.0,0,0,IBKR_PED
2026-03-20 16:41:01,ANG PRD,LT,LT,OV,Short,LT OV Short,SHORT,-100.0,0.0,0,0,IBKR_PED
2026-03-20 16:41:01,SLV,LT,LT,OV,Long,LT OV Long,LONG,600.0,0.0,0,0,IBKR_PED
2026-03-20 16:41:01,PEB PRH,LT,LT,OV,Short,LT OV Short,SHORT,-104.0,0.0,0,0,IBKR_PED
2026-03-20 16:41:01,MBINN,LT,LT,OV,Long,LT OV Long,LONG,1678.0,0.0,0,0,IBKR_PED
2026-03-20 16:41:01,GSL PRB,LT,LT,OV,Long,LT OV Long,LONG,1.0,0.0,0,0,IBKR_PED
2026-03-20 16:41:01,DSX PRB,LT,LT,OV,Short,LT OV Short,SHORT,-20.0,0.0,0,0,IBKR_PED
2026-03-20 16:41:01,USB PRH,LT,LT,OV,Short,LT OV Short,SHORT,-520.0,0.0,0,0,IBKR_PED
2026-03-20 16:41:01,MHNC,LT,LT,OV,Long,LT OV Long,LONG,240.0,0.0,0,0,IBKR_PED
2026-03-20 16:41:01,GDV PRH,LT,LT,OV,Long,LT OV Long,LONG,55.0,0.0,0,0,IBKR_PED
2026-03-20 16:41:01,APOS,LT,LT,OV,Long,LT OV Long,LONG,100.0,0.0,0,0,IBKR_PED
2026-03-20 16:41:01,SB PRD,LT,LT,OV,Short,LT OV Short,SHORT,-200.0,0.0,0,0,IBKR_PED
2026-03-20 16:41:01,REXR PRB,LT,LT,OV,Long,LT OV Long,LONG,214.0,0.0,0,0,IBKR_PED
2026-03-20 16:41:01,MS PRA,LT,LT,OV,Long,LT OV Long,LONG,3000.0,0.0,0,0,IBKR_PED
2026-03-20 16:41:01,UZF,LT,LT,OV,Long,LT OV Long,LONG,2.0,0.0,0,0,IBKR_PED
2026-03-20 16:41:01,MSBIP,LT,LT,OV,Short,LT OV Short,SHORT,-2310.0,0.0,0,0,IBKR_PED
2026-03-20 16:41:01,MITT PRB,LT,LT,OV,Long,LT OV Long,LONG,76.0,0.0,0,0,IBKR_PED
2026-03-20 16:41:01,TWO PRA,LT,LT,OV,Long,LT OV Long,LONG,2.0,0.0,0,0,IBKR_PED
2026-03-20 16:41:01,TRTN PRA,LT,LT,OV,Short,LT OV Short,SHORT,-283.0,0.0,0,0,IBKR_PED
2026-03-20 16:41:01,EFC PRB,LT,LT,OV,Short,LT OV Short,SHORT,-10.0,0.0,0,0,IBKR_PED
2026-03-20 16:41:01,WBS PRF,LT,LT,OV,Long,LT OV Long,LONG,10.0,0.0,0,0,IBKR_PED
2026-03-20 16:41:01,C PRN,LT,LT,OV,Long,LT OV Long,LONG,990.0,0.0,0,0,IBKR_PED
2026-03-20 16:41:01,DCOMG,LT,LT,OV,Short,LT OV Short,SHORT,-50.0,0.0,0,0,IBKR_PED
2026-03-20 16:41:01,GS PRA,LT,LT,OV,Long,LT OV Long,LONG,76.0,0.0,0,0,IBKR_PED
2026-03-20 16:41:01,CMS PRC,LT,LT,OV,Short,LT OV Short,SHORT,-1.0,0.0,0,0,IBKR_PED
2026-03-20 16:41:01,AHL PRF,LT,LT,OV,Short,LT OV Short,SHORT,-1.0,0.0,0,0,IBKR_PED
