Export_Time,Symbol,Book,Strategy,Origin,Side,Full_Taxonomy,Position_Type,Quantity,Avg_Cost,Market_Value,Unrealized_PnL,Account
2026-03-06 18:29:19,TCBIO,MM,MM,OV,Short,MM OV Short,SHORT,-420.0,0.0,0,0,IBKR_PED
2026-03-06 18:29:19,C PRN,MM,MM,OV,Long,MM OV Long,LONG,1290.0,0.0,0,0,IBKR_PED
2026-03-06 18:29:19,SPME,MM,MM,OV,Short,MM OV Short,SHORT,-54.0,0.0,0,0,IBKR_PED
2026-03-06 18:29:19,REXR PRB,MM,MM,OV,Long,MM OV Long,LONG,585.0,0.0,0,0,IBKR_PED
2026-03-06 18:29:19,UZF,MM,MM,OV,Long,MM OV Long,LONG,2.0,0.0,0,0,IBKR_PED
2026-03-06 18:29:19,GNL PRE,MM,MM,OV,Long,MM OV Long,LONG,700.0,0.0,0,0,IBKR_PED
2026-03-06 18:29:19,ATHS,MM,MM,OV,Long,MM OV Long,LONG,50.0,0.0,0,0,IBKR_PED
2026-03-06 18:29:19,BHFAN,MM,MM,OV,Long,MM OV Long,LONG,300.0,0.0,0,0,IBKR_PED
2026-03-06 18:29:19,AHRT PRA,MM,MM,OV,Short,MM OV Short,SHORT,-100.0,0.0,0,0,IBKR_PED
2026-03-06 18:29:19,GOODO,MM,MM,OV,Long,MM OV Long,LONG,194.0,0.0,0,0,IBKR_PED
2026-03-06 18:29:19,NEE PRN,MM,MM,OV,Short,MM OV Short,SHORT,-200.0,0.0,0,0,IBKR_PED
2026-03-06 18:29:19,BHFAM,MM,MM,OV,Long,MM OV Long,LONG,16.0,0.0,0,0,IBKR_PED
2026-03-06 18:29:19,WRB PRH,MM,MM,OV,Long,MM OV Long,LONG,200.0,0.0,0,0,IBKR_PED
2026-03-06 18:29:19,TVE,MM,MM,OV,Short,MM OV Short,SHORT,-200.0,0.0,0,0,IBKR_PED
2026-03-06 18:29:19,AFGD,MM,MM,OV,Long,MM OV Long,LONG,162.0,0.0,0,0,IBKR_PED
2026-03-06 18:29:19,NREF PRA,MM,MM,OV,Short,MM OV Short,SHORT,-179.0,0.0,0,0,IBKR_PED
2026-03-06 18:29:19,MGRD,MM,MM,OV,Long,MM OV Long,LONG,155.0,0.0,0,0,IBKR_PED
2026-03-06 18:29:19,BHFAL,MM,MM,OV,Long,MM OV Long,LONG,258.0,0.0,0,0,IBKR_PED
2026-03-06 18:29:19,OCCIN,MM,MM,OV,Short,MM OV Short,SHORT,-200.0,0.0,0,0,IBKR_PED
2026-03-06 18:29:19,MSBIP,MM,MM,OV,Short,MM OV Short,SHORT,-2500.0,0.0,0,0,IBKR_PED
