Export_Time,Symbol,Book,Strategy,Origin,Side,Full_Taxonomy,Position_Type,Quantity,Avg_Cost,Market_Value,Unrealized_PnL,Account
2026-03-30 17:33:18,HIG PRG,LT,LT,OV,Short,LT OV Short,SHORT,-1229.0,24.81,30491.489999999998,0,HAMPRO
2026-03-30 17:33:18,SHO PRH,LT,LT,OV,Long,LT OV Long,LONG,69.0,19.9841,1378.9029,0,HAMPRO
2026-03-30 17:33:18,ALTG PRA,LT,LT,OV,Long,LT OV Long,LONG,18.0,25.04,450.71999999999997,0,HAMPRO
2026-03-30 17:33:18,BAC PRE,LT,LT,OV,Long,LT OV Long,LONG,100.0,19.01,1901.0000000000002,0,HAMPRO
2026-03-30 17:33:18,TRTN PRC,LT,LT,OV,Long,LT OV Long,LONG,100.0,24.26,2426.0,0,HAMPRO
2026-03-30 17:33:18,MHLA,LT,LT,OV,Long,LT OV Long,LONG,198.0,10.69,2116.62,0,HAMPRO
2026-03-30 17:33:18,PSA PRS,LT,LT,OV,Short,LT OV Short,SHORT,-123.0,15.7099,1932.3176999999998,0,HAMPRO
2026-03-30 17:33:18,OCCIN,LT,LT,OV,Long,LT OV Long,LONG,100.0,24.59,2459.0,0,HAMPRO
2026-03-30 17:33:18,PBI PRB,LT,LT,OV,Short,LT OV Short,SHORT,-50.0,19.77,988.5,0,HAMPRO
2026-03-30 17:33:18,TCBIO,LT,LT,OV,Short,LT OV Short,SHORT,-1828.0,21.77,39795.56,0,HAMPRO
2026-03-30 17:33:18,GRBK PRA,LT,LT,OV,Long,LT OV Long,LONG,56.0,21.39,1197.8400000000001,0,HAMPRO
2026-03-30 17:33:18,AIZN,LT,LT,OV,Long,LT OV Long,LONG,84.0,19.71,1655.64,0,HAMPRO
2026-03-30 17:33:18,CHMI PRB,LT,LT,OV,Long,LT OV Long,LONG,108.0,23.3001,2516.4108,0,HAMPRO
2026-03-30 17:33:18,DLR PRJ,LT,LT,OV,Long,LT OV Long,LONG,105.0,20.32,2133.6,0,HAMPRO
2026-03-30 17:33:18,HWCPZ,LT,LT,OV,Long,LT OV Long,LONG,1158.0,21.45,24839.1,0,HAMPRO
2026-03-30 17:33:18,ACGLN,LT,LT,OV,Short,LT OV Short,SHORT,-100.0,16.56,1655.9999999999998,0,HAMPRO
2026-03-30 17:33:18,MGRE,LT,LT,OV,Long,LT OV Long,LONG,100.0,22.53,2253.0,0,HAMPRO
2026-03-30 17:33:18,VLYPP,LT,LT,OV,Long,LT OV Long,LONG,20.0,24.88,497.59999999999997,0,HAMPRO
2026-03-30 17:33:18,MS PRK,LT,LT,OV,Short,LT OV Short,SHORT,-92.0,23.96,2204.32,0,HAMPRO
2026-03-30 17:33:18,REGCP,LT,LT,OV,Long,LT OV Long,LONG,6.0,22.91,137.46,0,HAMPRO
2026-03-30 17:33:18,PEB PRF,LT,LT,OV,Long,LT OV Long,LONG,108.0,19.76,2134.0800000000004,0,HAMPRO
2026-03-30 17:33:18,GS PRC,LT,LT,OV,Long,LT OV Long,LONG,419.0,19.37,8116.030000000001,0,HAMPRO
2026-03-30 17:33:18,WFC PRZ,LT,LT,OV,Short,LT OV Short,SHORT,-100.0,18.7,1870.0,0,HAMPRO
2026-03-30 17:33:18,GL PRD,LT,LT,OV,Long,LT OV Long,LONG,100.0,15.59,1559.0,0,HAMPRO
2026-03-30 17:33:18,PNFP PRA,LT,LT,OV,Short,LT OV Short,SHORT,-31.0,24.97,774.0699999999999,0,HAMPRO
2026-03-30 17:33:18,OPP PRB,LT,LT,OV,Long,LT OV Long,LONG,100.0,18.27,1827.0,0,HAMPRO
2026-03-30 17:33:18,VNO PRL,LT,LT,OV,Long,LT OV Long,LONG,107.0,16.92,1810.4400000000003,0,HAMPRO
2026-03-30 17:33:18,AOMN,LT,LT,OV,Long,LT OV Long,LONG,119.0,24.64,2932.16,0,HAMPRO
2026-03-30 17:33:18,GGN PRB,LT,LT,OV,Short,LT OV Short,SHORT,-103.0,20.09,2069.27,0,HAMPRO
2026-03-30 17:33:18,MITT PRC,LT,LT,OV,Long,LT OV Long,LONG,220.0,23.87,5251.400000000001,0,HAMPRO
2026-03-30 17:33:18,KEY PRJ,LT,LT,OV,Short,LT OV Short,SHORT,-92.0,21.18,1948.56,0,HAMPRO
2026-03-30 17:33:18,FITBP,LT,LT,OV,Long,LT OV Long,LONG,6.0,23.5999,141.5994,0,HAMPRO
2026-03-30 17:33:18,BML PRJ,LT,LT,OV,Long,LT OV Long,LONG,30.0,19.49,584.6999999999999,0,HAMPRO
2026-03-30 17:33:18,GNL PRB,LT,LT,OV,Short,LT OV Short,SHORT,-99.0,21.25,2103.75,0,HAMPRO
2026-03-30 17:33:18,PSA PRM,LT,LT,OV,Long,LT OV Long,LONG,60.0,15.805,948.3,0,HAMPRO
2026-03-30 17:33:18,PSA PRF,LT,LT,OV,Long,LT OV Long,LONG,380.0,19.97,7588.599999999999,0,HAMPRO
2026-03-30 17:33:18,CTO PRA,LT,LT,OV,Short,LT OV Short,SHORT,-100.0,19.95,1995.0,0,HAMPRO
2026-03-30 17:33:18,AHL PRE,LT,LT,OV,Short,LT OV Short,SHORT,-441.0,20.57,9071.37,0,HAMPRO
2026-03-30 17:33:18,TWO PRC,LT,LT,OV,Long,LT OV Long,LONG,11.0,24.76,272.36,0,HAMPRO
2026-03-30 17:33:18,MHNC,LT,LT,OV,Long,LT OV Long,LONG,425.0,12.25,5206.25,0,HAMPRO
2026-03-30 17:33:18,DLR PRK,LT,LT,OV,Long,LT OV Long,LONG,12.0,22.27,267.24,0,HAMPRO
2026-03-30 17:33:18,MS PRA,LT,LT,OV,Long,LT OV Long,LONG,110.0,19.1,2101.0,0,HAMPRO
2026-03-30 17:33:18,MS PRO,LT,LT,OV,Long,LT OV Long,LONG,98.0,17.24,1689.5199999999998,0,HAMPRO
2026-03-30 17:33:18,ALL PRB,LT,LT,OV,Long,LT OV Long,LONG,6.0,25.69,154.14000000000001,0,HAMPRO
