Export_Time,Symbol,Book,Strategy,Origin,Side,Full_Taxonomy,Position_Type,Quantity,Avg_Cost,Market_Value,Unrealized_PnL,Account
2026-03-23 16:58:18,TWO PRC,LT,LT,OV,Long,LT OV Long,LONG,1300.0,23.37,30381.0,0,HAMPRO
2026-03-23 16:58:18,TRTN PRB,LT,LT,OV,Short,LT OV Short,SHORT,-354.0,25.0,8850.0,0,HAMPRO
2026-03-23 16:58:18,CHSCM,LT,LT,OV,Short,LT OV Short,SHORT,-200.0,24.6,4920.0,0,HAMPRO
2026-03-23 16:58:18,BOH PRB,LT,LT,OV,Long,LT OV Long,LONG,100.0,26.1,2610.0,0,HAMPRO
2026-03-23 16:58:18,NCZ PRA,LT,LT,OV,Long,LT OV Long,LONG,75.0,20.24,1517.9999999999998,0,HAMPRO
2026-03-23 16:58:18,DBRG PRH,LT,LT,OV,Long,LT OV Long,LONG,15.0,16.11,241.64999999999998,0,HAMPRO
2026-03-23 16:58:18,PSA PRK,LT,LT,OV,Long,LT OV Long,LONG,123.0,18.12,2228.76,0,HAMPRO
2026-03-23 16:58:18,NTRSO,LT,LT,OV,Long,LT OV Long,LONG,116.0,18.89,2191.2400000000002,0,HAMPRO
2026-03-23 16:58:18,WRB PRF,LT,LT,OV,Long,LT OV Long,LONG,1232.0,19.07,23494.24,0,HAMPRO
2026-03-23 16:58:18,VLYPO,LT,LT,OV,Long,LT OV Long,LONG,349.0,24.46,8536.54,0,HAMPRO
2026-03-23 16:58:18,MGR,LT,LT,OV,Long,LT OV Long,LONG,344.0,20.24,6962.5599999999995,0,HAMPRO
2026-03-23 16:58:18,GNL PRB,LT,LT,OV,Short,LT OV Short,SHORT,-99.0,21.3,2108.7000000000003,0,HAMPRO
2026-03-23 16:58:18,PEB PRF,LT,LT,OV,Long,LT OV Long,LONG,108.0,20.1399,2175.1092,0,HAMPRO
2026-03-23 16:58:18,AQNB,LT,LT,OV,Long,LT OV Long,LONG,100.0,25.59,2559.0,0,HAMPRO
2026-03-23 16:58:18,SEAL PRB,LT,LT,OV,Short,LT OV Short,SHORT,-61.0,25.72,1568.9199999999998,0,HAMPRO
2026-03-23 16:58:18,FITBO,LT,LT,OV,Long,LT OV Long,LONG,286.0,19.26,5508.360000000001,0,HAMPRO
2026-03-23 16:58:18,WFC PRY,LT,LT,OV,Long,LT OV Long,LONG,115.0,23.69,2724.3500000000004,0,HAMPRO
2026-03-23 16:58:18,KKRT,LT,LT,OV,Long,LT OV Long,LONG,1.0,24.65,24.65,0,HAMPRO
2026-03-23 16:58:18,DUK PRA,LT,LT,OV,Short,LT OV Short,SHORT,-1108.0,24.73,27400.84,0,HAMPRO
2026-03-23 16:58:18,FLG PRA,LT,LT,OV,Long,LT OV Long,LONG,500.0,21.23,10615.0,0,HAMPRO
2026-03-23 16:58:18,MFA PRC,LT,LT,OV,Long,LT OV Long,LONG,311.0,22.0001,6842.0311,0,HAMPRO
2026-03-23 16:58:18,MBINM,LT,LT,OV,Long,LT OV Long,LONG,104.0,24.86,2585.44,0,HAMPRO
2026-03-23 16:58:18,OXLCL,LT,LT,OV,Long,LT OV Long,LONG,100.0,23.8,2380.0,0,HAMPRO
2026-03-23 16:58:18,OXLCZ,LT,LT,OV,Long,LT OV Long,LONG,6.0,24.53,147.18,0,HAMPRO
2026-03-23 16:58:18,WFC PRD,LT,LT,OV,Short,LT OV Short,SHORT,-100.0,17.1,1710.0000000000002,0,HAMPRO
2026-03-23 16:58:18,NCV PRA,LT,LT,OV,Long,LT OV Long,LONG,47.0,20.92,983.2400000000001,0,HAMPRO
2026-03-23 16:58:18,UMBFO,LT,LT,OV,Long,LT OV Long,LONG,65.0,25.9,1683.5,0,HAMPRO
2026-03-23 16:58:18,ATH PRB,LT,LT,OV,Long,LT OV Long,LONG,532.0,18.28,9724.960000000001,0,HAMPRO
2026-03-23 16:58:18,BHFAM,LT,LT,OV,Short,LT OV Short,SHORT,-92.0,10.81,994.5200000000001,0,HAMPRO
2026-03-23 16:58:18,GOODO,LT,LT,OV,Long,LT OV Long,LONG,44.0,19.69,866.36,0,HAMPRO
2026-03-23 16:58:18,ASB PRE,LT,LT,OV,Long,LT OV Long,LONG,2.0,20.75,41.5,0,HAMPRO
2026-03-23 16:58:18,DLR PRJ,LT,LT,OV,Long,LT OV Long,LONG,205.0,20.08,4116.4,0,HAMPRO
2026-03-23 16:58:18,REXR PRC,LT,LT,OV,Long,LT OV Long,LONG,298.0,20.752,6184.096,0,HAMPRO
2026-03-23 16:58:18,CMSC,LT,LT,OV,Long,LT OV Long,LONG,63.0,22.65,1426.9499999999998,0,HAMPRO
