Export_Time,Symbol,Book,Strategy,Origin,Side,Full_Taxonomy,Position_Type,Quantity,Avg_Cost,Market_Value,Unrealized_PnL,Account
2026-04-02 20:10:17,GS PRC,LT,LT,OV,Long,LT OV Long,LONG,419.0,19.27,8074.13,0,HAMPRO
2026-04-02 20:10:17,PSA PRI,LT,LT,OV,Long,LT OV Long,LONG,18.0,18.65,335.7,0,HAMPRO
2026-04-02 20:10:17,CHMI PRB,LT,LT,OV,Long,LT OV Long,LONG,108.0,22.96,2479.6800000000003,0,HAMPRO
2026-04-02 20:10:17,MGRE,LT,LT,OV,Long,LT OV Long,LONG,100.0,22.47,2247.0,0,HAMPRO
2026-04-02 20:10:17,TCBIO,LT,LT,OV,Short,LT OV Short,SHORT,-1792.0,21.95,39334.4,0,HAMPRO
2026-04-02 20:10:17,RF PRF,LT,LT,OV,Short,LT OV Short,SHORT,-220.0,25.0,5500.0,0,HAMPRO
2026-04-02 20:10:17,PBI PRB,LT,LT,OV,Short,LT OV Short,SHORT,-50.0,19.31,965.4999999999999,0,HAMPRO
2026-04-02 20:10:17,BAC PRE,LT,LT,OV,Long,LT OV Long,LONG,100.0,18.64,1864.0,0,HAMPRO
2026-04-02 20:10:17,TRTN PRC,LT,LT,OV,Long,LT OV Long,LONG,100.0,24.18,2418.0,0,HAMPRO
2026-04-02 20:10:17,SHO PRH,LT,LT,OV,Long,LT OV Long,LONG,69.0,20.3,1400.7,0,HAMPRO
2026-04-02 20:10:17,HIG PRG,LT,LT,OV,Short,LT OV Short,SHORT,-1229.0,24.735,30399.315,0,HAMPRO
2026-04-02 20:10:17,GRBK PRA,LT,LT,OV,Long,LT OV Long,LONG,56.0,21.38,1197.28,0,HAMPRO
2026-04-02 20:10:17,DLR PRJ,LT,LT,OV,Long,LT OV Long,LONG,105.0,20.1,2110.5,0,HAMPRO
2026-04-02 20:10:17,HWCPZ,LT,LT,OV,Long,LT OV Long,LONG,758.0,21.97,16653.26,0,HAMPRO
2026-04-02 20:10:17,AOMN,LT,LT,OV,Long,LT OV Long,LONG,119.0,25.11,2988.09,0,HAMPRO
2026-04-02 20:10:17,VNO PRL,LT,LT,OV,Long,LT OV Long,LONG,107.0,16.65,1781.55,0,HAMPRO
2026-04-02 20:10:17,ALTG PRA,LT,LT,OV,Long,LT OV Long,LONG,18.0,25.085,451.53000000000003,0,HAMPRO
2026-04-02 20:10:17,CMS PRC,LT,LT,OV,Long,LT OV Long,LONG,659.0,16.59,10932.81,0,HAMPRO
2026-04-02 20:10:17,MHNC,LT,LT,OV,Long,LT OV Long,LONG,425.0,12.25,5206.25,0,HAMPRO
2026-04-02 20:10:17,OCCIN,LT,LT,OV,Long,LT OV Long,LONG,100.0,24.62,2462.0,0,HAMPRO
2026-04-02 20:10:17,GL PRD,LT,LT,OV,Long,LT OV Long,LONG,100.0,15.54,1554.0,0,HAMPRO
2026-04-02 20:10:17,PNFP PRA,LT,LT,OV,Short,LT OV Short,SHORT,-31.0,25.56,792.36,0,HAMPRO
2026-04-02 20:10:17,MITT PRC,LT,LT,OV,Long,LT OV Long,LONG,20.0,24.56,491.2,0,HAMPRO
2026-04-02 20:10:17,AUB PRA,LT,LT,OV,Short,LT OV Short,SHORT,-100.0,24.575,2457.5,0,HAMPRO
2026-04-02 20:10:17,ECCU,LT,LT,OV,Long,LT OV Long,LONG,100.0,24.71,2471.0,0,HAMPRO
2026-04-02 20:10:17,WFC PRZ,LT,LT,OV,Short,LT OV Short,SHORT,-100.0,19.04,1904.0,0,HAMPRO
2026-04-02 20:10:17,NSA PRA,LT,LT,OV,Long,LT OV Long,LONG,100.0,22.7,2270.0,0,HAMPRO
2026-04-02 20:10:17,MS PRK,LT,LT,OV,Short,LT OV Short,SHORT,-92.0,23.415,2154.18,0,HAMPRO
2026-04-02 20:10:17,FITBP,LT,LT,OV,Long,LT OV Long,LONG,6.0,23.24,139.44,0,HAMPRO
2026-04-02 20:10:17,VLYPP,LT,LT,OV,Long,LT OV Long,LONG,20.0,24.95,499.0,0,HAMPRO
2026-04-02 20:10:17,PSA PRM,LT,LT,OV,Long,LT OV Long,LONG,60.0,15.71,942.6,0,HAMPRO
2026-04-02 20:10:17,KEY PRJ,LT,LT,OV,Short,LT OV Short,SHORT,-92.0,20.9,1922.8,0,HAMPRO
2026-04-02 20:10:17,OPP PRB,LT,LT,OV,Long,LT OV Long,LONG,100.0,18.4,1839.9999999999998,0,HAMPRO
2026-04-02 20:10:17,ACGLN,LT,LT,OV,Short,LT OV Short,SHORT,-100.0,16.51,1651.0000000000002,0,HAMPRO
2026-04-02 20:10:17,WRB PRH,LT,LT,OV,Long,LT OV Long,LONG,1096.0,15.59,17086.64,0,HAMPRO
2026-04-02 20:10:17,AGM PRE,LT,LT,OV,Long,LT OV Long,LONG,33.0,20.96,691.6800000000001,0,HAMPRO
2026-04-02 20:10:17,BML PRJ,LT,LT,OV,Long,LT OV Long,LONG,30.0,19.34,580.2,0,HAMPRO
2026-04-02 20:10:17,PSA PRF,LT,LT,OV,Long,LT OV Long,LONG,315.0,19.74,6218.099999999999,0,HAMPRO
2026-04-02 20:10:17,GGN PRB,LT,LT,OV,Short,LT OV Short,SHORT,-103.0,19.9001,2049.7102999999997,0,HAMPRO
2026-04-02 20:10:17,MGR,LT,LT,OV,Long,LT OV Long,LONG,51.0,19.65,1002.15,0,HAMPRO
2026-04-02 20:10:17,REGCP,LT,LT,OV,Long,LT OV Long,LONG,6.0,22.93,137.57999999999998,0,HAMPRO
2026-04-02 20:10:17,MBINN,LT,LT,OV,Long,LT OV Long,LONG,100.0,19.5,1950.0,0,HAMPRO
2026-04-02 20:10:17,NMFCZ,LT,LT,OV,Long,LT OV Long,LONG,36.0,25.37,913.32,0,HAMPRO
2026-04-02 20:10:17,GOODO,LT,LT,OV,Long,LT OV Long,LONG,44.0,19.8867,875.0148,0,HAMPRO
