Export_Time,Symbol,Book,Strategy,Origin,Side,Full_Taxonomy,Position_Type,Quantity,Avg_Cost,Market_Value,Unrealized_PnL,Account
2026-03-26 18:00:32,AHL PRD,MM,MM,OV,Long,MM OV Long,LONG,46.0,0.0,0,0,IBKR_PED
2026-03-26 18:00:32,MET PRF,MM,MM,OV,Long,MM OV Long,LONG,300.0,0.0,0,0,IBKR_PED
2026-03-26 18:00:32,COF PRK,MM,MM,OV,Short,MM OV Short,SHORT,-48.0,0.0,0,0,IBKR_PED
2026-03-26 18:00:32,PRIF PRK,MM,MM,OV,Long,MM OV Long,LONG,105.0,0.0,0,0,IBKR_PED
2026-03-26 18:00:32,ASTI,MM,MM,OV,Short,MM OV Short,SHORT,-500.0,0.0,0,0,IBKR_PED
2026-03-26 18:00:32,NCZ PRA,MM,MM,OV,Long,MM OV Long,LONG,196.0,0.0,0,0,IBKR_PED
2026-03-26 18:00:32,XOMAO,MM,MM,OV,Long,MM OV Long,LONG,116.0,0.0,0,0,IBKR_PED
2026-03-26 18:00:32,FITBI,MM,MM,OV,Long,MM OV Long,LONG,100.0,0.0,0,0,IBKR_PED
2026-03-26 18:00:32,SEAL PRB,MM,MM,OV,Short,MM OV Short,SHORT,-13.0,0.0,0,0,IBKR_PED
2026-03-26 18:00:32,SHO PRH,MM,MM,OV,Long,MM OV Long,LONG,315.0,0.0,0,0,IBKR_PED
2026-03-26 18:00:32,OFSSO,MM,MM,OV,Short,MM OV Short,SHORT,-306.0,0.0,0,0,IBKR_PED
2026-03-26 18:00:32,CHSCM,MM,MM,OV,Short,MM OV Short,SHORT,-115.0,0.0,0,0,IBKR_PED
2026-03-26 18:00:32,ANG PRD,MM,MM,OV,Long,MM OV Long,LONG,779.0,0.0,0,0,IBKR_PED
2026-03-26 18:00:32,SLV,MM,MM,OV,Long,MM OV Long,LONG,700.0,0.0,0,0,IBKR_PED
2026-03-26 18:00:32,PEB PRH,MM,MM,OV,Short,MM OV Short,SHORT,-104.0,0.0,0,0,IBKR_PED
2026-03-26 18:00:32,MS PRL,MM,MM,OV,Short,MM OV Short,SHORT,-90.0,0.0,0,0,IBKR_PED
2026-03-26 18:00:32,MBINN,MM,MM,OV,Long,MM OV Long,LONG,132.0,0.0,0,0,IBKR_PED
2026-03-26 18:00:32,GSL PRB,MM,MM,OV,Short,MM OV Short,SHORT,-5.0,0.0,0,0,IBKR_PED
2026-03-26 18:00:32,DSX PRB,MM,MM,OV,Short,MM OV Short,SHORT,-20.0,0.0,0,0,IBKR_PED
2026-03-26 18:00:32,USB PRH,MM,MM,OV,Short,MM OV Short,SHORT,-11.0,0.0,0,0,IBKR_PED
2026-03-26 18:00:32,MHNC,MM,MM,OV,Long,MM OV Long,LONG,240.0,0.0,0,0,IBKR_PED
2026-03-26 18:00:32,GDV PRH,MM,MM,OV,Long,MM OV Long,LONG,55.0,0.0,0,0,IBKR_PED
2026-03-26 18:00:32,BHFAP,MM,MM,OV,Long,MM OV Long,LONG,73.0,0.0,0,0,IBKR_PED
2026-03-26 18:00:32,APOS,MM,MM,OV,Long,MM OV Long,LONG,100.0,0.0,0,0,IBKR_PED
2026-03-26 18:00:32,SB PRD,MM,MM,OV,Short,MM OV Short,SHORT,-200.0,0.0,0,0,IBKR_PED
2026-03-26 18:00:32,REXR PRB,MM,MM,OV,Long,MM OV Long,LONG,102.0,0.0,0,0,IBKR_PED
