Export_Time,Symbol,Book,Strategy,Origin,Side,Full_Taxonomy,Position_Type,Quantity,Avg_Cost,Market_Value,Unrealized_PnL,Account
2026-03-09 17:50:08,OPP PRB,MM,MM,OV,Short,MM OV Short,SHORT,-100.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,TWO PRB,MM,MM,OV,Short,MM OV Short,SHORT,-11.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,MSBIP,MM,MM,OV,Short,MM OV Short,SHORT,-2378.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,GNL PRB,MM,MM,OV,Short,MM OV Short,SHORT,-45.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,ASTI,MM,MM,OV,Short,MM OV Short,SHORT,-500.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,TRTN PRA,MM,MM,OV,Long,MM OV Long,LONG,117.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,ALL PRB,MM,MM,OV,Long,MM OV Long,LONG,172.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,AOMN,MM,MM,OV,Long,MM OV Long,LONG,110.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,ENO,MM,MM,OV,Long,MM OV Long,LONG,51.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,HBANM,MM,MM,OV,Long,MM OV Long,LONG,5.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,CIM PRC,MM,MM,OV,Long,MM OV Long,LONG,12.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,MHNC,MM,MM,OV,Long,MM OV Long,LONG,240.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,SOJD,MM,MM,OV,Short,MM OV Short,SHORT,-39.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,PEB PRH,MM,MM,OV,Short,MM OV Short,SHORT,-104.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,BWBBP,MM,MM,OV,Short,MM OV Short,SHORT,-1.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,MGRB,MM,MM,OV,Long,MM OV Long,LONG,6.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,OCCIN,MM,MM,OV,Short,MM OV Short,SHORT,-200.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,TWO PRA,MM,MM,OV,Long,MM OV Long,LONG,2.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,KKRT,MM,MM,OV,Long,MM OV Long,LONG,86.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,ATHS,MM,MM,OV,Long,MM OV Long,LONG,193.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,CUBB,MM,MM,OV,Short,MM OV Short,SHORT,-200.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,MFAN,MM,MM,OV,Short,MM OV Short,SHORT,-86.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,AUB PRA,MM,MM,OV,Short,MM OV Short,SHORT,-130.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,MGRD,MM,MM,OV,Long,MM OV Long,LONG,355.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,FITBO,MM,MM,OV,Long,MM OV Long,LONG,644.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,BOH PRB,MM,MM,OV,Long,MM OV Long,LONG,166.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,PNFP PRA,MM,MM,OV,Long,MM OV Long,LONG,192.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,FBRT PRE,MM,MM,OV,Long,MM OV Long,LONG,2.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,BC PRC,MM,MM,OV,Short,MM OV Short,SHORT,-138.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,FCNCO,MM,MM,OV,Long,MM OV Long,LONG,160.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,BHFAN,MM,MM,OV,Short,MM OV Short,SHORT,-181.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,GAM PRB,MM,MM,OV,Long,MM OV Long,LONG,73.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,BML PRJ,MM,MM,OV,Long,MM OV Long,LONG,140.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,GNL PRE,MM,MM,OV,Long,MM OV Long,LONG,600.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,WRB PRF,MM,MM,OV,Long,MM OV Long,LONG,126.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,BHFAL,MM,MM,OV,Long,MM OV Long,LONG,257.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,RITM PRA,MM,MM,OV,Long,MM OV Long,LONG,200.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,MITN,MM,MM,OV,Short,MM OV Short,SHORT,-101.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,MFICL,MM,MM,OV,Long,MM OV Long,LONG,100.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,OPP PRA,MM,MM,OV,Long,MM OV Long,LONG,400.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,C PRN,MM,MM,OV,Long,MM OV Long,LONG,1290.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,MHLA,MM,MM,OV,Long,MM OV Long,LONG,3.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,PBI PRB,MM,MM,OV,Long,MM OV Long,LONG,100.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,ECCC,MM,MM,OV,Long,MM OV Long,LONG,400.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,WRB PRH,MM,MM,OV,Long,MM OV Long,LONG,200.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,CRBD,MM,MM,OV,Long,MM OV Long,LONG,932.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,SREA,MM,MM,OV,Long,MM OV Long,LONG,59.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,HWCPZ,MM,MM,OV,Long,MM OV Long,LONG,57.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,VNO PRL,MM,MM,OV,Long,MM OV Long,LONG,300.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,TCBIO,MM,MM,OV,Short,MM OV Short,SHORT,-420.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,DDT,MM,MM,OV,Short,MM OV Short,SHORT,-13.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,CIM PRA,MM,MM,OV,Short,MM OV Short,SHORT,-86.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,SHO PRH,MM,MM,OV,Short,MM OV Short,SHORT,-285.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,TWO PRC,MM,MM,OV,Short,MM OV Short,SHORT,-500.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,AOMD,MM,MM,OV,Long,MM OV Long,LONG,184.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,CMRE PRC,MM,MM,OV,Long,MM OV Long,LONG,102.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,OXSQH,MM,MM,OV,Short,MM OV Short,SHORT,-63.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,OXLCP,MM,MM,OV,Short,MM OV Short,SHORT,-200.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,AHRT PRA,MM,MM,OV,Short,MM OV Short,SHORT,-100.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,TRTX PRC,MM,MM,OV,Short,MM OV Short,SHORT,-310.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,NHPAP,MM,MM,OV,Short,MM OV Short,SHORT,-169.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,AQNB,MM,MM,OV,Short,MM OV Short,SHORT,-97.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,WBS PRF,MM,MM,OV,Long,MM OV Long,LONG,10.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,WAL PRA,MM,MM,OV,Long,MM OV Long,LONG,127.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,DSX PRB,MM,MM,OV,Short,MM OV Short,SHORT,-20.0,0.0,0,0,IBKR_PED
2026-03-09 17:50:08,SB PRD,MM,MM,OV,Short,MM OV Short,SHORT,-500.0,0.0,0,0,IBKR_PED
