symbol,qty,fill_price,pff_at_fill,fill_timestamp,source
ACGLN,169.0,17.46,31.28,2026-03-03T12:00:00,RECONSTRUCTED
ACGLN,100.0,17.28,31.12,2026-03-06T12:00:00,RECONSTRUCTED
ACGLN,268.0,17.12,31.17,2026-03-09T12:00:00,RECONSTRUCTED
ACGLN,100.0,17.12,31.17,2026-03-09T12:00:00,RECONSTRUCTED
ACGLN,40.0,17.13,31.17,2026-03-09T12:00:00,RECONSTRUCTED
ACGLN,100.0,17.13,31.17,2026-03-09T12:00:00,RECONSTRUCTED
ACGLN,100.0,17.13,31.17,2026-03-09T12:00:00,RECONSTRUCTED
ACGLN,40.0,17.06,31.17,2026-03-09T12:00:00,RECONSTRUCTED
ACGLN,12.0,17.09,31.17,2026-03-09T12:00:00,RECONSTRUCTED
ACGLN,40.0,17.09,31.17,2026-03-09T12:00:00,RECONSTRUCTED
ACGLN,20.0,17.09,31.17,2026-03-09T12:00:00,RECONSTRUCTED
ACGLN,49.0,17.09,31.17,2026-03-09T12:00:00,RECONSTRUCTED
ACGLN,20.0,17.09,31.17,2026-03-09T12:00:00,RECONSTRUCTED
ACGLN,20.0,17.09,31.17,2026-03-09T12:00:00,RECONSTRUCTED
ACGLN,20.0,17.09,31.17,2026-03-09T12:00:00,RECONSTRUCTED
ACGLN,100.0,17.18,31.15,2026-03-10T12:00:00,RECONSTRUCTED
ACGLN,300.0,17.18,31.15,2026-03-10T12:00:00,RECONSTRUCTED
ACGLN,2.0,17.18,31.15,2026-03-10T12:00:00,RECONSTRUCTED
ACGLN,200.0,17.13,31.04,2026-03-11T12:00:00,RECONSTRUCTED
ACGLN,2.0,17.14,31.04,2026-03-11T12:00:00,RECONSTRUCTED
ACGLN,100.0,17.2,31.04,2026-03-11T12:00:00,RECONSTRUCTED
ACGLN,59.0,17.2,31.04,2026-03-11T12:00:00,RECONSTRUCTED
ACGLN,45.0,17.2,31.04,2026-03-11T12:00:00,RECONSTRUCTED
ACGLN,1.0,17.19,31.04,2026-03-11T12:00:00,RECONSTRUCTED
ACGLN,200.0,17.18,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLN,100.0,17.13,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLN,70.0,17.13,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLN,30.0,17.13,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLN,101.0,17.01,30.67,2026-03-13T12:00:00,RECONSTRUCTED
ACGLN,100.0,17.02,30.67,2026-03-13T12:00:00,RECONSTRUCTED
ACGLN,100.0,17.02,30.67,2026-03-13T12:00:00,RECONSTRUCTED
ACGLN,200.0,17.02,30.67,2026-03-18T12:00:00,RECONSTRUCTED
ACGLN,200.0,17.02,30.67,2026-03-18T12:00:00,RECONSTRUCTED
ACGLN,111.0,17.02,30.67,2026-03-18T12:00:00,RECONSTRUCTED
ACGLO,3.0,20.78,31.48,2026-02-09T12:00:00,RECONSTRUCTED
ACGLO,3.0,20.78,31.48,2026-02-09T12:00:00,RECONSTRUCTED
ACGLO,5.0,20.78,31.48,2026-02-09T12:00:00,RECONSTRUCTED
ACGLO,100.0,21.18,31.75,2026-02-18T12:00:00,RECONSTRUCTED
ACGLO,100.0,21.18,31.75,2026-02-18T12:00:00,RECONSTRUCTED
ACGLO,100.0,21.26,31.67,2026-02-20T12:00:00,RECONSTRUCTED
ACGLO,100.0,21.26,31.67,2026-02-20T12:00:00,RECONSTRUCTED
ACGLO,100.0,21.26,31.67,2026-02-20T12:00:00,RECONSTRUCTED
ACGLO,30.0,21.27,31.67,2026-02-20T12:00:00,RECONSTRUCTED
ACGLO,52.0,21.27,31.67,2026-02-20T12:00:00,RECONSTRUCTED
ACGLO,33.0,21.27,31.67,2026-02-20T12:00:00,RECONSTRUCTED
ACGLO,185.0,21.27,31.67,2026-02-20T12:00:00,RECONSTRUCTED
ACGLO,101.0,21.23,31.47,2026-02-23T12:00:00,RECONSTRUCTED
ACGLO,99.0,21.23,31.47,2026-02-23T12:00:00,RECONSTRUCTED
ACGLO,100.0,20.84,31.46,2026-03-02T12:00:00,RECONSTRUCTED
ACGLO,12.0,20.84,31.46,2026-03-02T12:00:00,RECONSTRUCTED
ACGLO,100.0,20.85,31.46,2026-03-02T12:00:00,RECONSTRUCTED
ACGLO,41.0,20.84,31.28,2026-03-03T12:00:00,RECONSTRUCTED
ACGLO,50.0,20.84,31.28,2026-03-03T12:00:00,RECONSTRUCTED
ACGLO,100.0,20.84,31.28,2026-03-03T12:00:00,RECONSTRUCTED
ACGLO,100.0,20.95,31.42,2026-03-04T12:00:00,RECONSTRUCTED
ACGLO,15.0,20.96,31.42,2026-03-04T12:00:00,RECONSTRUCTED
ACGLO,31.0,20.96,31.42,2026-03-04T12:00:00,RECONSTRUCTED
ACGLO,10.0,20.85,31.42,2026-03-04T12:00:00,RECONSTRUCTED
ACGLO,800.0,20.42,31.17,2026-03-09T12:00:00,RECONSTRUCTED
ACGLO,293.0,20.46,31.17,2026-03-09T12:00:00,RECONSTRUCTED
ACGLO,300.0,20.46,31.17,2026-03-09T12:00:00,RECONSTRUCTED
ACGLO,207.0,20.46,31.17,2026-03-09T12:00:00,RECONSTRUCTED
ACGLO,16.0,20.4,31.17,2026-03-09T12:00:00,RECONSTRUCTED
ACGLO,100.0,20.5,31.15,2026-03-10T12:00:00,RECONSTRUCTED
ACGLO,100.0,20.5,31.15,2026-03-10T12:00:00,RECONSTRUCTED
ACGLO,40.0,20.54,31.15,2026-03-10T12:00:00,RECONSTRUCTED
ACGLO,30.0,20.54,31.15,2026-03-10T12:00:00,RECONSTRUCTED
ACGLO,100.0,20.54,31.15,2026-03-10T12:00:00,RECONSTRUCTED
ACGLO,200.0,20.54,31.15,2026-03-10T12:00:00,RECONSTRUCTED
ACGLO,28.0,20.49,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,1.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,1.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,14.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,1.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,8.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,1.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,4.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,1.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,1.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,1.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,1.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,1.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,1.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,1.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,1.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,1.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,1.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,1.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,1.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,1.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,1.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,1.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,1.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,1.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,1.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,1.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,1.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,1.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,1.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,1.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,1.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,1.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,1.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,1.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,1.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,1.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,1.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,1.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,1.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,1.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,1.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,1.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,1.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,1.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,1.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,1.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,1.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,1.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,1.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,1.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,1.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,1.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,1.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,1.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,17.0,20.54,30.85,2026-03-12T12:00:00,RECONSTRUCTED
ACGLO,4.0,20.26,30.67,2026-03-18T12:00:00,RECONSTRUCTED
ACGLO,100.0,20.23,30.67,2026-03-18T12:00:00,RECONSTRUCTED
ACGLO,100.0,20.23,30.67,2026-03-18T12:00:00,RECONSTRUCTED
ACGLO,100.0,20.23,30.67,2026-03-18T12:00:00,RECONSTRUCTED
ACGLO,100.0,20.23,30.67,2026-03-18T12:00:00,RECONSTRUCTED
ACGLO,100.0,20.23,30.67,2026-03-18T12:00:00,RECONSTRUCTED
ACP PRA,100.0,20.77,31.13,2026-02-05T12:00:00,RECONSTRUCTED
ACR PRD,12.0,22.04,31.38,2026-02-27T12:00:00,RECONSTRUCTED
ACR PRD,12.0,22.16,31.29,2026-03-05T12:00:00,RECONSTRUCTED
ACR PRD,35.0,22.16,31.29,2026-03-05T12:00:00,RECONSTRUCTED
ACR PRD,153.0,22.16,31.29,2026-03-05T12:00:00,RECONSTRUCTED
ACR PRD,4.0,22.08,31.29,2026-03-05T12:00:00,RECONSTRUCTED
ACR PRD,50.0,22.15,31.12,2026-03-06T12:00:00,RECONSTRUCTED
ACR PRD,100.0,22.15,31.12,2026-03-06T12:00:00,RECONSTRUCTED
ACR PRD,18.0,22.15,31.12,2026-03-06T12:00:00,RECONSTRUCTED
ACR PRD,100.0,21.83,30.38,2026-03-26T12:00:00,RECONSTRUCTED
ACR PRD,200.0,21.83,30.38,2026-03-26T12:00:00,RECONSTRUCTED
ADAMI,4.0,25.32,31.04,2026-03-11T12:00:00,RECONSTRUCTED
ADAMI,100.0,25.34,31.04,2026-03-11T12:00:00,RECONSTRUCTED
ADAMI,213.0,25.34,31.04,2026-03-11T12:00:00,RECONSTRUCTED
ADAMI,1.0,24.82,30.67,2026-03-18T12:00:00,RECONSTRUCTED
ADAMI,20.0,24.5,30.38,2026-03-26T12:00:00,RECONSTRUCTED
ADAMI,5.0,24.49,30.38,2026-03-26T12:00:00,RECONSTRUCTED
ADAMI,10.0,24.45,30.38,2026-03-26T12:00:00,RECONSTRUCTED
ADAMM,192.0,24.41,30.45,2026-03-23T12:00:00,RECONSTRUCTED
ADAMM,8.0,24.41,30.45,2026-03-23T12:00:00,RECONSTRUCTED
ADAMM,200.0,24.41,30.45,2026-03-23T12:00:00,RECONSTRUCTED
ADAMM,100.0,24.41,30.45,2026-03-23T12:00:00,RECONSTRUCTED
ADAMM,73.0,24.39,30.38,2026-03-26T12:00:00,RECONSTRUCTED
ADAMM,95.0,24.39,30.38,2026-03-26T12:00:00,RECONSTRUCTED
ADAMM,25.0,24.39,30.38,2026-03-26T12:00:00,RECONSTRUCTED
ADAMM,53.0,24.39,30.38,2026-03-26T12:00:00,RECONSTRUCTED
ADAMM,49.0,24.39,30.38,2026-03-26T12:00:00,RECONSTRUCTED
AFGB,100.0,21.85,31.44,2026-02-06T12:00:00,RECONSTRUCTED
AFGB,100.0,21.87,31.48,2026-02-09T12:00:00,RECONSTRUCTED
AFGB,360.0,22.02,31.8,2026-02-17T12:00:00,RECONSTRUCTED
AFGB,55.0,22.02,31.8,2026-02-17T12:00:00,RECONSTRUCTED
AFGB,2.0,22.02,31.8,2026-02-17T12:00:00,RECONSTRUCTED
AFGB,2.0,22.02,31.8,2026-02-17T12:00:00,RECONSTRUCTED
AFGB,500.0,22.02,31.8,2026-02-17T12:00:00,RECONSTRUCTED
AFGB,315.0,22.1,31.8,2026-02-17T12:00:00,RECONSTRUCTED
AFGB,185.0,22.1,31.8,2026-02-17T12:00:00,RECONSTRUCTED
AFGB,168.0,22.1,31.8,2026-02-17T12:00:00,RECONSTRUCTED
AFGB,58.0,22.17,31.75,2026-02-18T12:00:00,RECONSTRUCTED
AFGB,12.0,22.1,31.67,2026-02-20T12:00:00,RECONSTRUCTED
AFGB,64.0,22.15,31.67,2026-02-20T12:00:00,RECONSTRUCTED
AFGB,100.0,22.15,31.67,2026-02-20T12:00:00,RECONSTRUCTED
AFGB,6.0,22.11,31.67,2026-02-20T12:00:00,RECONSTRUCTED
AFGB,6.0,22.11,31.67,2026-02-20T12:00:00,RECONSTRUCTED
AFGB,8.0,22.11,31.67,2026-02-20T12:00:00,RECONSTRUCTED
AFGB,24.0,22.06,31.66,2026-02-24T12:00:00,RECONSTRUCTED
AFGB,1.0,22.06,31.66,2026-02-24T12:00:00,RECONSTRUCTED
AFGB,4.0,21.91,31.28,2026-03-03T12:00:00,RECONSTRUCTED
AFGB,4.0,21.91,31.28,2026-03-03T12:00:00,RECONSTRUCTED
AFGB,4.0,21.91,31.28,2026-03-03T12:00:00,RECONSTRUCTED
AFGB,4.0,21.93,31.28,2026-03-03T12:00:00,RECONSTRUCTED
AFGB,4.0,21.93,31.28,2026-03-03T12:00:00,RECONSTRUCTED
AFGB,4.0,21.93,31.28,2026-03-03T12:00:00,RECONSTRUCTED
AFGB,4.0,21.95,31.28,2026-03-03T12:00:00,RECONSTRUCTED
AFGB,4.0,21.95,31.28,2026-03-03T12:00:00,RECONSTRUCTED
AFGB,1.0,22.02,31.42,2026-03-04T12:00:00,RECONSTRUCTED
AFGB,108.0,22.02,31.42,2026-03-04T12:00:00,RECONSTRUCTED
AFGB,5.0,22.02,31.42,2026-03-04T12:00:00,RECONSTRUCTED
AFGB,6.0,22.02,31.42,2026-03-04T12:00:00,RECONSTRUCTED
AFGB,2.0,22.02,31.42,2026-03-04T12:00:00,RECONSTRUCTED
AFGB,2.0,22.02,31.42,2026-03-04T12:00:00,RECONSTRUCTED
AFGB,2.0,22.02,31.42,2026-03-04T12:00:00,RECONSTRUCTED
AFGB,2.0,22.02,31.42,2026-03-04T12:00:00,RECONSTRUCTED
AFGB,32.0,22.02,31.42,2026-03-04T12:00:00,RECONSTRUCTED
AFGB,68.0,22.02,31.42,2026-03-04T12:00:00,RECONSTRUCTED
AFGB,32.0,22.02,31.42,2026-03-04T12:00:00,RECONSTRUCTED
AFGB,68.0,22.02,31.42,2026-03-04T12:00:00,RECONSTRUCTED
AFGB,100.0,21.92,31.12,2026-03-06T12:00:00,RECONSTRUCTED
AFGB,100.0,21.92,31.12,2026-03-06T12:00:00,RECONSTRUCTED
AFGB,200.0,21.99,31.12,2026-03-06T12:00:00,RECONSTRUCTED
AFGB,14.0,21.99,31.12,2026-03-06T12:00:00,RECONSTRUCTED
AFGB,20.0,21.71,31.17,2026-03-09T12:00:00,RECONSTRUCTED
AFGD,100.0,21.1,31.8,2026-02-17T12:00:00,RECONSTRUCTED
AFGD,100.0,21.1,31.8,2026-02-17T12:00:00,RECONSTRUCTED
AFGD,13.0,21.07,31.67,2026-02-20T12:00:00,RECONSTRUCTED
AFGD,2.0,20.83,31.28,2026-03-03T12:00:00,RECONSTRUCTED
AFGD,2.0,20.86,31.28,2026-03-03T12:00:00,RECONSTRUCTED
AFGD,102.0,20.86,31.28,2026-03-03T12:00:00,RECONSTRUCTED
AFGD,2.0,20.86,31.28,2026-03-03T12:00:00,RECONSTRUCTED
AFGD,2.0,20.86,31.28,2026-03-03T12:00:00,RECONSTRUCTED
AFGD,2.0,20.86,31.28,2026-03-03T12:00:00,RECONSTRUCTED
AFGD,2.0,20.86,31.28,2026-03-03T12:00:00,RECONSTRUCTED
AFGD,4.0,20.86,31.42,2026-03-04T12:00:00,RECONSTRUCTED
AFGD,4.0,20.86,31.42,2026-03-04T12:00:00,RECONSTRUCTED
AFGD,4.0,20.86,31.42,2026-03-04T12:00:00,RECONSTRUCTED
AFGD,4.0,20.86,31.42,2026-03-04T12:00:00,RECONSTRUCTED
AFGD,3.0,20.92,31.29,2026-03-05T12:00:00,RECONSTRUCTED
AFGD,2.0,20.92,31.29,2026-03-05T12:00:00,RECONSTRUCTED
AFGD,14.0,20.87,31.12,2026-03-06T12:00:00,RECONSTRUCTED
AFGD,148.0,20.55,31.04,2026-03-11T12:00:00,RECONSTRUCTED
AFGD,100.0,19.7,30.16,2026-03-27T12:00:00,RECONSTRUCTED
AFGD,11.0,19.71,30.16,2026-03-27T12:00:00,RECONSTRUCTED
AFGD,100.0,19.71,30.16,2026-03-27T12:00:00,RECONSTRUCTED
AFGD,9.0,19.76,30.16,2026-03-27T12:00:00,RECONSTRUCTED
AFGD,100.0,19.8,30.16,2026-03-27T12:00:00,RECONSTRUCTED
AGM PRE,100.0,21.85,31.8,2026-02-17T12:00:00,RECONSTRUCTED
AGNCN,100.0,25.75,31.67,2026-02-20T12:00:00,RECONSTRUCTED
AGNCN,67.0,25.66,31.38,2026-02-27T12:00:00,RECONSTRUCTED
AGNCN,31.0,25.66,31.38,2026-02-27T12:00:00,RECONSTRUCTED
AGNCN,163.0,25.61,31.29,2026-03-05T12:00:00,RECONSTRUCTED
AHH PRA,150.0,21.39,31.8,2026-02-17T12:00:00,RECONSTRUCTED
AHH PRA,50.0,21.4,31.8,2026-02-17T12:00:00,RECONSTRUCTED
AHH PRA,200.0,21.88,31.67,2026-02-20T12:00:00,RECONSTRUCTED
AHH PRA,100.0,21.89,31.38,2026-02-27T12:00:00,RECONSTRUCTED
AHL PRD,6.0,20.85,31.17,2026-03-09T12:00:00,RECONSTRUCTED
AHL PRD,40.0,20.85,31.17,2026-03-09T12:00:00,RECONSTRUCTED
AHL PRE,1.0,20.39,31.47,2026-02-23T12:00:00,RECONSTRUCTED
AHL PRE,1.0,20.75,31.66,2026-02-24T12:00:00,RECONSTRUCTED
AHL PRE,1.0,20.77,31.17,2026-03-09T12:00:00,RECONSTRUCTED
AHL PRE,100.0,20.78,31.17,2026-03-09T12:00:00,RECONSTRUCTED
AHL PRE,100.0,20.78,31.17,2026-03-09T12:00:00,RECONSTRUCTED
AHL PRE,100.0,20.78,31.17,2026-03-09T12:00:00,RECONSTRUCTED
AHL PRE,99.0,20.78,31.17,2026-03-09T12:00:00,RECONSTRUCTED
AHL PRE,100.0,20.78,31.17,2026-03-09T12:00:00,RECONSTRUCTED
AHL PRE,300.0,20.78,31.17,2026-03-09T12:00:00,RECONSTRUCTED
AHL PRE,100.0,20.78,31.17,2026-03-09T12:00:00,RECONSTRUCTED
AHL PRE,100.0,20.78,31.17,2026-03-09T12:00:00,RECONSTRUCTED
AHL PRE,100.0,20.78,31.17,2026-03-09T12:00:00,RECONSTRUCTED
AHL PRE,100.0,20.85,31.17,2026-03-09T12:00:00,RECONSTRUCTED
AHL PRE,100.0,20.85,31.17,2026-03-09T12:00:00,RECONSTRUCTED
AHL PRE,100.0,20.84,31.04,2026-03-11T12:00:00,RECONSTRUCTED
AHL PRE,257.0,20.84,31.04,2026-03-11T12:00:00,RECONSTRUCTED
AHL PRE,43.0,20.84,31.04,2026-03-11T12:00:00,RECONSTRUCTED
AHL PRE,100.0,20.84,31.04,2026-03-11T12:00:00,RECONSTRUCTED
AHL PRE,200.0,20.79,31.04,2026-03-11T12:00:00,RECONSTRUCTED
AHL PRE,100.0,20.32,30.67,2026-03-18T12:00:00,RECONSTRUCTED
AHL PRF,100.0,24.7,31.43,2026-02-02T12:00:00,RECONSTRUCTED
AHL PRF,51.0,24.7,31.43,2026-02-02T12:00:00,RECONSTRUCTED
AHL PRF,49.0,24.7,31.43,2026-02-02T12:00:00,RECONSTRUCTED
AHL PRF,251.0,24.97,31.17,2026-03-09T12:00:00,RECONSTRUCTED
AHL PRF,50.0,24.88,30.85,2026-03-12T12:00:00,RECONSTRUCTED
AHL PRF,50.0,24.88,30.85,2026-03-12T12:00:00,RECONSTRUCTED
AHL PRF,50.0,24.88,30.85,2026-03-12T12:00:00,RECONSTRUCTED
AHL PRF,50.0,24.88,30.85,2026-03-12T12:00:00,RECONSTRUCTED
AIZN,100.0,20.98,31.13,2026-02-05T12:00:00,RECONSTRUCTED
AIZN,100.0,21.07,31.44,2026-02-06T12:00:00,RECONSTRUCTED
AIZN,100.0,21.07,31.48,2026-02-09T12:00:00,RECONSTRUCTED
AIZN,33.0,21.35,31.75,2026-02-18T12:00:00,RECONSTRUCTED
AIZN,24.0,21.35,31.75,2026-02-18T12:00:00,RECONSTRUCTED
AIZN,51.0,21.22,31.68,2026-02-19T12:00:00,RECONSTRUCTED
AIZN,168.0,20.97,31.66,2026-02-24T12:00:00,RECONSTRUCTED
AIZN,24.0,20.97,31.66,2026-02-24T12:00:00,RECONSTRUCTED
AIZN,8.0,20.97,31.66,2026-02-24T12:00:00,RECONSTRUCTED
AIZN,8.0,20.98,31.38,2026-02-27T12:00:00,RECONSTRUCTED
AIZN,61.0,20.98,31.38,2026-02-27T12:00:00,RECONSTRUCTED
AIZN,37.0,20.79,31.38,2026-02-27T12:00:00,RECONSTRUCTED
AIZN,17.0,20.33,31.28,2026-03-03T12:00:00,RECONSTRUCTED
AIZN,7.0,20.33,31.28,2026-03-03T12:00:00,RECONSTRUCTED
AIZN,7.0,20.47,31.42,2026-03-04T12:00:00,RECONSTRUCTED
AIZN,93.0,20.47,31.42,2026-03-04T12:00:00,RECONSTRUCTED
AIZN,100.0,20.47,31.42,2026-03-04T12:00:00,RECONSTRUCTED
AIZN,100.0,20.48,31.29,2026-03-05T12:00:00,RECONSTRUCTED
AIZN,87.0,20.48,31.29,2026-03-05T12:00:00,RECONSTRUCTED
ALL PRB,133.0,26.3,31.66,2026-02-24T12:00:00,RECONSTRUCTED
ALL PRB,58.0,26.18,31.28,2026-03-03T12:00:00,RECONSTRUCTED
ALL PRB,9.0,26.18,31.28,2026-03-03T12:00:00,RECONSTRUCTED
ALL PRB,31.0,26.21,31.29,2026-03-05T12:00:00,RECONSTRUCTED
ALL PRB,2.0,26.21,31.29,2026-03-05T12:00:00,RECONSTRUCTED
ALL PRB,6.0,26.21,31.29,2026-03-05T12:00:00,RECONSTRUCTED
ALL PRB,88.0,26.03,31.17,2026-03-09T12:00:00,RECONSTRUCTED
ALL PRB,84.0,26.03,31.17,2026-03-09T12:00:00,RECONSTRUCTED
ALL PRH,53.0,21.27,31.13,2026-02-05T12:00:00,RECONSTRUCTED
ALL PRH,93.0,21.27,31.13,2026-02-05T12:00:00,RECONSTRUCTED
ALL PRH,200.0,21.29,31.48,2026-02-09T12:00:00,RECONSTRUCTED
ALL PRH,200.0,21.28,31.48,2026-02-09T12:00:00,RECONSTRUCTED
ALL PRH,51.0,20.23,30.44,2026-03-24T12:00:00,RECONSTRUCTED
ALL PRH,122.0,20.23,30.44,2026-03-24T12:00:00,RECONSTRUCTED
ALL PRH,27.0,20.23,30.44,2026-03-24T12:00:00,RECONSTRUCTED
ALL PRH,29.0,20.23,30.44,2026-03-24T12:00:00,RECONSTRUCTED
ALL PRH,229.0,20.27,30.44,2026-03-24T12:00:00,RECONSTRUCTED
ALL PRH,100.0,20.18,30.16,2026-03-27T12:00:00,RECONSTRUCTED
ALL PRJ,17.0,26.15,30.38,2026-03-26T12:00:00,RECONSTRUCTED
ALL PRJ,25.0,26.03,30.38,2026-03-26T12:00:00,RECONSTRUCTED
ALTG PRA,35.0,25.42,31.12,2026-03-06T12:00:00,RECONSTRUCTED
ALTG PRA,100.0,25.35,31.17,2026-03-09T12:00:00,RECONSTRUCTED
ALTG PRA,35.0,25.1,30.44,2026-03-24T12:00:00,RECONSTRUCTED
AMH PRG,100.0,22.88,31.47,2026-02-23T12:00:00,RECONSTRUCTED
AMH PRG,200.0,23.05,31.38,2026-02-27T12:00:00,RECONSTRUCTED
AMH PRG,2.0,22.84,31.42,2026-03-04T12:00:00,RECONSTRUCTED
AMH PRG,2.0,22.84,31.42,2026-03-04T12:00:00,RECONSTRUCTED
AMH PRG,13.0,22.85,31.17,2026-03-09T12:00:00,RECONSTRUCTED
AMH PRH,2.0,23.92,31.8,2026-02-17T12:00:00,RECONSTRUCTED
AMH PRH,35.0,23.94,31.75,2026-02-18T12:00:00,RECONSTRUCTED
AMH PRH,6.0,23.95,31.75,2026-02-18T12:00:00,RECONSTRUCTED
AMH PRH,64.0,23.95,31.75,2026-02-18T12:00:00,RECONSTRUCTED
AMH PRH,5.0,23.96,31.68,2026-02-19T12:00:00,RECONSTRUCTED
AMH PRH,2.0,24.17,31.47,2026-02-23T12:00:00,RECONSTRUCTED
AMH PRH,16.0,24.0,31.66,2026-02-24T12:00:00,RECONSTRUCTED
AMH PRH,100.0,24.03,31.66,2026-02-24T12:00:00,RECONSTRUCTED
AMH PRH,91.0,24.19,31.28,2026-03-03T12:00:00,RECONSTRUCTED
AMH PRH,9.0,24.18,31.28,2026-03-03T12:00:00,RECONSTRUCTED
AMH PRH,4.0,24.03,31.28,2026-03-03T12:00:00,RECONSTRUCTED
AMH PRH,4.0,24.03,31.28,2026-03-03T12:00:00,RECONSTRUCTED
AMH PRH,8.0,24.21,31.29,2026-03-05T12:00:00,RECONSTRUCTED
AMH PRH,159.0,24.21,31.29,2026-03-05T12:00:00,RECONSTRUCTED
AMH PRH,1.0,23.98,31.12,2026-03-06T12:00:00,RECONSTRUCTED
ANG PRD,17.0,25.07,31.44,2026-02-06T12:00:00,RECONSTRUCTED
ANG PRD,100.0,25.0,31.48,2026-02-09T12:00:00,RECONSTRUCTED
ANG PRD,83.0,25.16,31.48,2026-02-09T12:00:00,RECONSTRUCTED
ANG PRD,44.0,25.12,31.66,2026-02-24T12:00:00,RECONSTRUCTED
ANG PRD,100.0,25.12,31.66,2026-02-24T12:00:00,RECONSTRUCTED
ANG PRD,56.0,25.12,31.66,2026-02-24T12:00:00,RECONSTRUCTED
